sku,name,category_id,uom_id,auto_reorder,lead_time,reorder_level,remark,quantity_to_reorder,status,price,VendorIDs,warehouses
G24A795,"GRACO KIT, SEAT, SST , 50CC ( LW050A )",ZZ0,SET,0,,0.0000,,0.0000,1,661.00000000,"L0041,,,,,,,,,S0041",GRN-1-G24A795----------ST----------0.0000
G25D249,"REPAIR KIT, PTFE/PE (036)",ZZ0,SET,0,,0.0000,,0.0000,1,315.00000000,"L0041,,,,,,,,,S0041",GRN-1-G25D249----------ST----------0.0000
G512292,NUT DISPOSABLE MIXER,ZZ0,PC,0,,0.0000,,0.0000,1,57.00000000,"L0041,,,,,,,,,S0041",GRN-1-G512292----------ST----------0.0000
G623875,MANIFOLD MIX,ZZ0,PC,0,,0.0000,,0.0000,1,312.00000000,"L0041,,,,,,,,,S0041",GRN-1-G623875----------ST----------2.0000
G948640,"PUMP DISPLACEMENT, ZERO H/C",ZZ0,PC,0,,0.0000,,0.0000,1,5635.00000000,"L0041,,,,,,,,,S0041",GRN-1-G948640----------ST----------0.0000
G948650,REPAIR KIT ( G948640 ),ZZ0,PC,0,,0.0000,,0.0000,1,660.00000000,"L0041,,,,,,,,,S0041",GRN-1-G948650----------ST----------4.0000
MIIT,MISCELLANEOUS ITEMS,ZZ0,PC,0,,0.0000,,0.0000,1,0.01000000,L0042,GRN-1-MIIT----------ST----------0.0000
DBDRBI-5.5X 250,DORMER A125 M5.5 X 250MM LONG DRILL BIT,ZZ0,PC,0,,0.0000,,0.0000,1,52.80000000,L0044,"GRN-1-DBDRBI-5.5X 250----------ST----------0.0000,,,,,,,,,GRN-1-DBDRBI-5.5X 250----------WD----------0.0000"
TAMATAM8X1.25X150MMOL,VOLKEL (GERMANY) HSS MACHINE TAP M8 X1.25 (150MM OL) – THRU HOLE,ZZ0,PC,0,,0.0000,,0.0000,1,70.00000000,L0044,GRN-1-TAMATAM8X1.25X150MMOL----------ST----------0.0000
DBDRBI-8.5X200,NACHI DRILL BIT 8.5MM X 200MM,ZZ0,PC,0,,0.0000,,0.0000,1,53.80000000,"L0044,,,,,,,,,T0127",GRN-1-DBDRBI-8.5X200----------ST----------0.0000
DBDRBI-6.5X200,DORMER / NACHI DRILL BIT 6.5MM X 200MM,ZZ0,PC,0,,0.0000,,0.0000,1,60.00000000,"L0044,,,,,,,,,T0127,,,,,,,,,S0003",GRN-1-DBDRBI-6.5X200----------ST----------0.0000
AAALCO-1060MML,ALUMINIUM CORRUGATED 1060MML,ZZ0,PC,1,,80.0000,,150.0000,1,75.40000000,L0046,GRN-1-AAALCO-1060MML----------ST----------163.0000
AAALCO-1160MML,ALUMINIUM CORRUGATED = 1160MM L,ZZ0,PC,1,,42.0000,,150.0000,1,83.20000000,L0046,GRN-1-AAALCO-1160MML----------ST----------361.0000
AAALCO-1250MML,ALUMINIUM CORRUGATED 1250L,ZZ0,PC,1,,24.0000,,50.0000,1,69.00000000,L0046,GRN-1-AAALCO-1250MML----------ST----------108.0000
AAALCO-2800MML,ALUMINIUM CORRUGATED 2800L,ZZ0,PC,0,,0.0000,,0.0000,1,200.20000000,L0046,GRN-1-AAALCO-2800MML----------ST----------0.0000
AAALCO-3300MML,ALUMINIUM CORRUGATED L3300MM,ZZ0,PC,0,,0.0000,,0.0000,1,236.60000000,L0046,GRN-1-AAALCO-3300MML----------ST----------89.0000
AAALCO-3900MML,ALUMINIUM CORRUGATED 3900L,ZZ0,PC,0,,0.0000,,0.0000,1,279.50000000,L0046,GRN-1-AAALCO-3900MML----------ST----------0.0000
AAALCO-4000MML,ALUMINIUM CORRUGATD 4000MML,ZZ0,PC,0,,0.0000,,0.0000,1,286.00000000,L0046,GRN-1-AAALCO-4000MML----------ST----------0.0000
AAALCO-4200MML,ALUMINIUM CORRUGATED = 4200MML,ZZ0,PC,0,,0.0000,,0.0000,1,300.30000000,L0046,GRN-1-AAALCO-4200MML----------ST----------0.0000
AAALCO-4300ML,ALUMINIUM CORRUGATED = 4300MML,ZZ0,PC,0,,0.0000,,0.0000,1,308.10000000,L0046,GRN-1-AAALCO-4300ML----------ST----------48.0000
AAALCO-6700MML,ALUMINIUM CORRUGATED = 6700MML,ZZ0,PC,1,,30.0000,,100.0000,1,479.70000000,L0046,GRN-1-AAALCO-6700MML----------ST----------51.0000
AAALCO-960MML,ALUMINIUM CORRUGATED = 960MML,ZZ0,PC,1,,42.0000,,150.0000,1,68.90000000,L0046,GRN-1-AAALCO-960MML----------ST----------226.0000
A0000011,"LAERDAL WALL BRACKET W/ DC POWER CORD,1.6 METER (782600)",PJT,SET,0,,0.0000,,0.0000,1,805.00000000,L0047,GRN-1-A0000011----------ST----------0.0000
SBBOX-001,PJ121 BALL CATCH SS ( S/S BOX ROLLER CATCHES WITH BRASS ROLLERS ),ZZ0,PC,0,,0.0000,,0.0000,1,4.00000000,L0048,GRN-1-SBBOX-001----------ST----------0.0000
EDMC-0001,MAKITA 18V CORDLESS DRILL DRIVER DDF482RFE,ZZ0,SET,0,,0.0000,,0.0000,1,600.00000000,"L0048,,,,,,,,,A0010,,,,,,,,,L0037",GRN-1-EDMC-0001----------ST----------0.0000
GLGICUMH-1.2MM,LICON CUTTING WHEEL ( 100 X 1.2MM X 16MM ),ZZ0,PC,1,,100.0000,"REMARKS:

29/11 -BWS CUTTING WHEEL ( 100 X 1.2MM X 16MM )HAS BEEN DISCONTINUED.

05/12
NRT CUTTING WHEEL ( 100 X 1.2MM X 16MM )(50 PCS / BOX ) IS FROM LI FONG
TENTATIVELY, WILL ORDER LICON BRAND CUTTING WHEEL ( 100 X 1.2MM X 16MM ) FROM AIK CHIN HIN AS PER REQUEST BY CK",200.0000,1,1.00000000,"L0048,,,,,,,,,B0028,,,,,,,,,A0010","GRN-1-GLGICUMH-1.2MM----------ST----------25.0000,,,,,,,,,GRN-1-GLGICUMH-1.2MM----------WD----------0.0000"
TBRAWR-10X12,OFFSET RATCHET RING  WRENCH 10 X 12,ZZ0,PC,0,,0.0000,27/8/2020 (JL)- DOUBLE ACE HAS BEEN DISCONTINUED & MOST OF SUPPLIERS DOES NOT HAVE 45° RATCHET WRENCH,0.0000,1,20.00000000,"L0048,,,,,,,,,S0003,,,,,,,,,B0028,,,,,,,,,C0046",GRN-1-TBRAWR-10X12----------ST----------0.0000
SB-000028,BERLIN-MOBILE 360 HIGH POWER DISINFECTION DEVICE,PJT,PC,0,,0.0000,,0.0000,1,8829.00000000,L0050,GRN-1-SB-000028----------ST----------0.0000
SB-000029,SPECTRAL FL35 DUAL (650MM),PJT,PC,0,,0.0000,,0.0000,1,1464.00000000,L0050,GRN-1-SB-000029----------ST----------0.0000
SB-000030,SPECTRAL FL65 DUAL (1200MM),PJT,PC,0,,0.0000,,0.0000,1,2280.00000000,L0050,GRN-1-SB-000030----------ST----------0.0000
SB-000031,SPECTRAL CL35 DUAL (650MM),PJT,PC,0,,0.0000,,0.0000,1,1464.00000000,L0050,GRN-1-SB-000031----------ST----------0.0000
SB-000032,SPECTRAL CL65 DUAL (1200MM),PJT,PC,0,,0.0000,,0.0000,1,2280.00000000,L0050,GRN-1-SB-000032----------ST----------0.0000
SB-000033,"GEA25-1, 12V (550MM)",PJT,PC,0,,0.0000,,0.0000,1,612.00000000,L0050,GRN-1-SB-000033----------ST----------0.0000
SB-000034,"GEA50-1, 12V (1000MM)",PJT,PC,0,,0.0000,,0.0000,1,1071.00000000,L0050,GRN-1-SB-000034----------ST----------0.0000
SB-000035,"GAD-26, 12V",PJT,PC,0,,0.0000,,0.0000,1,1160.30000000,L0050,GRN-1-SB-000035----------ST----------0.0000
SB-000036,GAD-26 (IP 65 ),PJT,PC,0,,0.0000,,0.0000,1,1547.00000000,L0050,GRN-1-SB-000036----------ST----------0.0000
ABAD-W/B1/2,1/2 - 4/8  R134 ND CM ADAPTOR - O W/BOLTS,ZZ0,PC,0,,0.0000,,0.0000,1,16.00000000,M0001,GRN-1-ABAD-W/B1/2----------ST----------0.0000
ABAD-W/B5/8,5/8 R134 ND CM ADAPTOR O W/BOLT,ZZ0,PC,0,,0.0000,,0.0000,1,16.00000000,M0001,GRN-1-ABAD-W/B5/8----------ST----------0.0000
BDAMBU,AMBULANCE BUSH SET,ZZ0,SET,0,,0.0000,,0.0000,1,100.00000000,M0001,GRN-1-BDAMBU----------ST----------0.0000
BEHINO21,HINO EURO 6 14FT TM21 B/24V COMP BRACKET SET W/SCREW BUSH SET AND BELT-B56,MIP,SET,0,,0.0000,"REMARKS:

-FOR HINO XZU710R-WKMMV3 ( ACE21 COMPRESSOR )
-BANDO /  MITSUBOSHI BRAND BELT-B56 DEPEND ON THEIR STOCK AVAIALBLE",0.0000,1,500.00000000,M0001,GRN-1-BEHINO21----------ST----------0.0000
BEISU21,ISUZU NPR85 E6 TM21 24V COMP BRACKET SET W/SCREW BUSH SET AND BELT -B54,MIP,SET,0,,0.0000,,0.0000,1,525.00000000,M0001,GRN-1-BEISU21----------ST----------0.0000
BEMIT16,MITSUBISHI FUSO E6 TM16 6PK/24V COMPRESSOR BRACKET SET W/SCREW BUSH SET,MIP,SET,1,,1.0000,"REMARKS:

ACCORDING TO JESSICA, NO NEED TO INCLUDE THE BELT FOR THIS SET AS WE WILL ORDER THE BELT -6PK 1335 DIRECTLY FROM HIGHILNE / LKH IN FUTURE.",2.0000,1,500.00000000,M0001,GRN-1-BEMIT16----------ST----------4.0000
BEMIT21,MITSUBISHI FUSO E6 TM21 6PK/24V COMPRESSOR BRACKET SET W/SCREW BUSH SET,MIP,SET,1,,5.0000,"REMARKS:

ENGINEERING DEPT CHANGE THE BELT SIZE TO 6PK 1355 INSTEAD OF 6PK 1335 .
WE WILL ORDER THE BELT  FROM HIGHLINE / LKH.",10.0000,1,500.00000000,M0001,GRN-1-BEMIT21----------ST----------16.0000
BETOY16,TOYOTA DYNA( Y-PLATE ) COMP BKT SET W/SCREW BUSH SET 12V/TM16,MIP,SET,0,,0.0000,,0.0000,1,630.00000000,M0001,GRN-1-BETOY16----------ST----------0.0000
BGBLMTR7H1-9,7H1-9 TOY B/L MOTOR TW  # 4009/4023,ZZ0,PC,0,,0.0000,,0.0000,1,120.00000000,M0001,GRN-1-BGBLMTR7H1-9----------ST----------0.0000
BHFB511-12V,MIT FB511 12V ND BLOWER MOTOR,ZZ0,PC,0,,0.0000,,0.0000,1,227.50000000,M0001,GRN-1-BHFB511-12V----------ST----------0.0000
BHFB704306,BLOWER MOTOR FOR MIT FB70,ZZ0,PC,0,,0.0000,,0.0000,1,150.00000000,M0001,GRN-1-BHFB704306----------ST----------0.0000
BHMBMIFE639-24V,MOTOR BLOWER MIT FE63924V ND #0212,ZZ0,PC,1,,1.0000,,1.0000,1,240.75000000,M0001,"GRN-1-BHMBMIFE639-24V----------ST----------2.0000,,,,,,,,,GRN-1-BHMBMIFE639-24V----------TL----------0.0000"
BHMBMIFE83-24V,MOTOR BLOWER MIT FE83 24V W/WH #4306/03M/TW,ZZ0,PC,0,,0.0000,,0.0000,1,170.00000000,M0001,GRN-1-BHMBMIFE83-24V----------ST----------0.0000
BHMBTODY-LY235,MOTOR BLOWER TOY DYNA LY235 ND B/L ASSY #6590,ZZ0,SET,0,,0.0000,,0.0000,1,245.00000000,M0001,GRN-1-BHMBTODY-LY235----------ST----------1.0000
BHURBLMOE25,NIS URVAN E25 B/L MOTOR W/WH T# 4306,ZZ0,PC,0,,0.0000,,0.0000,1,150.00000000,M0001,GRN-1-BHURBLMOE25----------ST----------0.0000
BJBR-22,TU73 ADJUTER SCREW SET ( BOLT/WASHER/NUT/SCREW ),MIP,SET,0,,0.0000,,0.0000,1,120.00000000,M0001,GRN-1-BJBR-22----------ST----------12.0000
BJFB70,COMPRESSOR BRACKET FOR MIT.FB70,ZZ0,PC,0,,0.0000,,0.0000,1,170.00000000,M0001,GRN-1-BJFB70----------ST----------0.0000
BJNCDB-12,NISSAN CABSTAR DIESEL NEW E/4 12 BRACKET C/W TANBER PULLEY 4PK 1170 (INCLUSIVE THE BELT),ZZ0,PC,0,,0.0000,"(INCLUSIVE THE BELT)
CHANGE IN 23/06/2014 - INSTUCTION BY JESSICA",0.0000,1,450.00000000,M0001,GRN-1-BJNCDB-12----------ST----------0.0000
BJNCDB-E5,NIS CABSTAR E/5 BRACKET W/TAMBER PULLEY / BELT 4PK 1170,ZZ0,PC,0,,0.0000,,0.0000,1,450.00000000,M0001,GRN-1-BJNCDB-E5----------ST----------0.0000
BJOMBKT-SMALL,MIT BUS OM BKT SMALL / DR SIDE 24V,AAC,PC,0,,0.0000,,0.0000,1,420.00000000,M0001,GRN-1-BJOMBKT-SMALL--------------------
C1SD-6301,SANDEN COMPRESSOR (R134A),AAC,PC,0,,1.0000,,1.0000,1,325.00000000,M0001,GRN-1-C1SD-6301----------ST----------0.0000
C7SM-7320A,CONDENSOR R134A ( 8300A ) ( YUCD 0539/8320 ),AAC,PC,1,,1.0000,,2.0000,1,140.00000000,M0001,"GRN-1-C7SM-7320A----------ST----------2.0000,,,,,,,,,GRN-1-C7SM-7320A----------TL----------0.0000"
CCCO-2012Z,COMPRESSOR 2012Z 10PA 20C (TAV VEHICLE ),AAC,PC,0,,0.0000,,0.0000,1,1250.00000000,M0001,"GRN-1-CCCO-2012Z----------ST----------0.0000,,,,,,,,,GRN-1-CCCO-2012Z----------TL----------0.0000"
CCCO-8PK,COMPRESSOR 8PK 24V,AAC,PC,0,,0.0000,,0.0000,1,1000.00000000,M0001,GRN-1-CCCO-8PK----------ST----------7.0000
CCCOKA1M-SV07E-5560,KANCIL NB COMPRESSOR 1M/EM SV07E/5560,ZZ0,SET,0,,0.0000,,0.0000,1,560.00000000,M0001,GRN-1-CCCOKA1M-SV07E-5560----------ST----------0.0000
CCCOR134-RM16/12V,TM16-12V COMPRESSOR,ZZ0,PC,1,,1.0000,,2.0000,1,460.00000000,M0001,"GRN-1-CCCOR134-RM16/12V----------ST----------3.0000,,,,,,,,,GRN-1-CCCOR134-RM16/12V----------TL----------0.0000"
CCCOR134-RM16/24V/1B,TM16 R134 COMP - 24V/1B/VO,ZZ0,PC,0,,0.0000,,0.0000,1,500.00000000,M0001,"GRN-1-CCCOR134-RM16/24V/1B----------ST----------0.0000,,,,,,,,,GRN-1-CCCOR134-RM16/24V/1B----------TL----------0.0000"
CCCOR134-TM13,TM13 R134 COMPRESSOR - 12V/2A/VO,ZZ0,PC,0,,0.0000,,0.0000,1,470.50000000,M0001,GRN-1-CCCOR134-TM13----------ST----------0.0000
CCCOR134-TM136PK,TM13 R134 COMP - 12V/6PK/VO #6541/1170 XDC,ZZ0,PC,0,,0.0000,,0.0000,1,470.50000000,M0001,GRN-1-CCCOR134-TM136PK----------ST----------0.0000
CCCOSDR134-12V-6301,SD R134 COMP -12V/2A/VF #6301/6320,ZZ0,PC,0,,0.0000,,0.0000,1,323.75000000,M0001,GRN-1-CCCOSDR134-12V-6301----------ST----------0.0000
CCCOSDR134-12V-6302,SD R134 COMP -12V/2A/VF #6302/6321,ZZ0,SET,0,,0.0000,,0.0000,1,370.00000000,M0001,GRN-1-CCCOSDR134-12V-6302----------ST----------0.0000
CCCOSDR134-24V-8250,SD R134 COMP - 24V/1B/VO #8250,ZZ0,PC,0,,0.0000,,0.0000,1,500.00000000,M0001,GRN-1-CCCOSDR134-24V-8250----------ST----------0.0000
CCCOSDR134-24V-PLM45315,PLM15 R134 COMP-24V/2A/VO # PLM15-45315 (XB3) - YL9390,ZZ0,PC,0,,0.0000,,0.0000,1,380.00000000,M0001,GRN-1-CCCOSDR134-24V-PLM45315----------ST----------0.0000
CCORTM32,TM32 COMP W2 S/GLASS-24V/2B 158 C/W TM32 ADAPTOR 3/4 O WR134NIP(SUC) & 5/8 O WR 134 NIP (DIS),AAC,SET,0,,0.0000,,0.0000,1,1860.00000000,M0001,GRN-1-CCORTM32----------ST----------0.0000
CCSDCO-7H15,COMPRESSOR SD7H15 HZO– CYLINDER HEAD H112 TD10 BACK COVER PIPE PORT FROM THE BACK,ZZ0,PC,0,,0.0000,,0.0000,1,90.00000000,M0001,GRN-1-CCSDCO-7H15----------ST----------0.0000
CCSESSCO-SS10LV,COMPRESSOR SEIKO – SEIKI SS10LV1R 134A,ZZ0,UNIT,0,,0.0000,,0.0000,1,640.00000000,M0001,GRN-1-CCSESSCO-SS10LV----------ST----------0.0000
CHR134-BLUE,R134 BLUE COUPLER W/ADP ( YUKI ) - LOW SIDE CONNECTOR,ZZ0,PC,1,,1.0000,,2.0000,1,70.00000000,M0001,"GRN-1-CHR134-BLUE----------ST----------3.0000,,,,,,,,,GRN-1-CHR134-BLUE----------TL----------0.0000,,,,,,,,,GRN-1-CHR134-BLUE----------WD----------0.0000"
CHR134-RED,R134 RED COUPLER W/ADP ( YUKI ) - HIGH SIDE CONNECTOR,ZZ0,PC,1,,1.0000,,2.0000,1,70.00000000,M0001,"GRN-1-CHR134-RED----------ST----------2.0000,,,,,,,,,GRN-1-CHR134-RED----------TL----------0.0000,,,,,,,,,GRN-1-CHR134-RED----------WD----------0.0000"
CQCITBERLINGO,CONDENSER 2 FAN MOTOR FOR CITROGEN BERLINGO,ZZ0,SET,0,,0.0000,,0.0000,1,330.00000000,M0001,GRN-1-CQCITBERLINGO----------ST----------0.0000
CQCOFAHOBL-14X23X12,CONDENSOR FAN HOUSING W/2 BLADE #14X23X12 DIA,ZZ0,SET,0,,0.0000,,0.0000,1,78.00000000,M0001,GRN-1-CQCOFAHOBL-14X23X12----------ST----------0.0000
CQCOFAHOBL-18,CONDENSOR FAN HOUSING W/2 BLADE #14X18X14 DIA,ZZ0,SET,0,,0.0000,,0.0000,1,70.00000000,M0001,"GRN-1-CQCOFAHOBL-18----------ST----------0.0000,,,,,,,,,GRN-1-CQCOFAHOBL-18----------TL----------0.0000"
CQDFCO-516014X21,CONDENSER MULTI FLOW ( 1/2” X 3/8 ORING) 14” X 23” X 22MM,ZZ0,PC,0,,0.0000,,0.0000,1,140.00000000,M0001,GRN-1-CQDFCO-516014X21----------ST----------0.0000
CQPFCO-354X500X16MM5/16,354X500X16MM PF COND-516,ZZ0,PC,0,,0.0000,,0.0000,1,124.00000000,M0001,GRN-1-CQPFCO-354X500X16MM5/16----------ST----------0.0000
CQSHCO-10X18X3/4X38FL,10''x18”X3/4” SH CONDENSER  – 38FL,ZZ0,PC,0,,0.0000,,0.0000,1,80.00000000,M0001,GRN-1-CQSHCO-10X18X3/4X38FL----------ST----------0.0000
CQYU14X14-32,CONDENSER FOR MIT FB70,ZZ0,PC,0,,0.0000,,0.0000,1,126.00000000,M0001,GRN-1-CQYU14X14-32----------ST----------0.0000
CSHA82-AMP,82 FLARE COIL 800RM85B COOLING COIL HON ACCORD- AMP BRAND #RM,ZZ0,PC,0,,0.0000,,0.0000,1,130.00000000,M0001,GRN-1-CSHA82-AMP--------------------
CSHA83-AMP,83 FLARE COIL 800RL85B,ZZ0,PC,0,,0.0000,,0.0000,1,110.00000000,M0001,GRN-1-CSHA83-AMP----------ST----------0.0000
CSSUBJ10-AMP,SUB J10 O-SEAL APM COIL #RNC,ZZ0,PC,0,,0.0000,,0.0000,1,110.00000000,M0001,GRN-1-CSSUBJ10-AMP----------ST----------0.0000
CU14X14X12,FAN HOUSING W/BLADE,ZZ0,PC,0,,0.0000,,0.0000,1,70.00000000,M0001,"GRN-1-CU14X14X12----------ST----------0.0000,,,,,,,,,GRN-1-CU14X14X12----------TL----------0.0000"
DDDR-1618,MERCEDES DRIERS FOR ATEGO 1618,ZZ0,PC,0,,0.0000,,0.0000,1,66.00000000,M0001,GRN-1-DDDR-1618----------ST----------2.0000
DDDR-R134-2P,R134 2P PR/SWITCH TW  #2154C,ZZ0,PC,0,,0.0000,,0.0000,1,30.00000000,M0001,GRN-1-DDDR-R134-2P----------ST----------0.0000
DDDRLA92-YU315,MIT LANCER 92 (ND) YUKI DRIER #YU315 /6215/8706,ZZ0,PC,0,,0.0000,,0.0000,1,30.00000000,M0001,"GRN-1-DDDRLA92-YU315----------ST----------0.0000,,,,,,,,,GRN-1-DDDRLA92-YU315----------TL----------0.0000"
EBMBUSD,FORMULA EVAPORATOR UNIT 228-100 LH ( GREY ),ZZ0,PC,0,,0.0000,,0.0000,1,341.25000000,M0001,GRN-1-EBMBUSD----------ST----------0.0000
ECBLVL-R134-0031,BLOCK VALVE R134 ND BL VALVE #0031 /9050,ZZ0,PC,0,,0.0000,,0.0000,1,46.00000000,M0001,GRN-1-ECBLVL-R134-0031----------ST----------0.0000
ECEXVA3/8ORING,EXPANSION VALVE 3/8 ORING,ZZ0,PC,1,,5.0000,,10.0000,1,35.00000000,M0001,"GRN-1-ECEXVA3/8ORING----------ST----------7.0000,,,,,,,,,GRN-1-ECEXVA3/8ORING----------TL----------0.0000"
ECSAVAM16R134,M16 R134 SAG VALVE,ZZ0,PC,0,,0.0000,,0.0000,1,60.00000000,M0001,GRN-1-ECSAVAM16R134----------ST----------0.0000
ECVACBE-10QCA-6,M16 R134 FUJIKOKI VALVE # CBE-10QCA-6,ZZ0,PC,0,,0.0000,,0.0000,1,60.00000000,M0001,GRN-1-ECVACBE-10QCA-6----------ST----------0.0000
EENIBUEV-12V-LH,MINI BUS EVAPORATOR FLARE 12V LEFT HAND(223L-100LH),ZZ0,PC,0,,0.0000,,0.0000,1,350.00000000,M0001,GRN-1-EENIBUEV-12V-LH----------ST----------0.0000
F3Y-730-12/M,"CONDENSER ROUND ELECTRIC FAN MOTOR 12V 12""",AAC,PC,0,,0.0000,,0.0000,1,112.00000000,M0001,GRN-1-F3Y-730-12/M----------ST----------0.0000
F3Y-730-7,"ELECTRIC FAN 24V 10"" ( MATSUSHITA )",AAC,PC,1,,2.0000,,10.0000,1,90.00000000,M0001,"GRN-1-F3Y-730-7----------ST----------5.0000,,,,,,,,,GRN-1-F3Y-730-7----------TL----------0.0000,,,,,,,,,GRN-1-F3Y-730-7----------WD----------0.0000"
F4-1/2 ST-FN,FITTING 1/2 ST FLARE NIPPLE C/W COLLAR,ZZ0,PC,0,,0.0000,,0.0000,1,20.00000000,M0001,GRN-1-F4-1/2 ST-FN----------ST----------3.0000
F4-1/2 ST-ON,FITTING 1/2 ST ORING NIPPLE,ZZ0,PC,0,,0.0000,,0.0000,1,20.00000000,M0001,GRN-1-F4-1/2 ST-ON----------ST----------0.0000
F4-1/2-45-ORING,"1/2"" FITTING 45 ORING W/COLLAR",ZZ0,PC,0,,0.0000,,0.0000,1,8.00000000,M0001,"GRN-1-F4-1/2-45-ORING----------ST----------0.0000,,,,,,,,,GRN-1-F4-1/2-45-ORING----------TL----------0.0000"
F4-1/2-90-FN,"1/2"" FITTING 90 FLARE W/NIPPLE",ZZ0,PC,0,,0.0000,,0.0000,1,20.00000000,M0001,GRN-1-F4-1/2-90-FN----------ST----------0.0000
F4-1/2-90-ON,"1/2"" FITTING 90 ORING WITH COLLAR NIPPLE ( TYPE 1 )",ZZ0,PC,0,,0.0000,,0.0000,1,20.00000000,M0001,"GRN-1-F4-1/2-90-ON----------ST----------0.0000,,,,,,,,,GRN-1-F4-1/2-90-ON----------TL----------0.0000"
F4-3/8-45-ORING,"3/8"" FITTING 45 ORING W/COLLAR",ZZ0,PC,0,,0.0000,,0.0000,1,8.00000000,M0001,"GRN-1-F4-3/8-45-ORING----------ST----------0.0000,,,,,,,,,GRN-1-F4-3/8-45-ORING----------TL----------0.0000"
F4-3/8-90-ORING,"3/8"" FITTING 90 ORING WITH COLLAR ( ALU )",ZZ0,PC,1,,10.0000,BRASS NO MORE STOCK CHANGE TO ALU.,20.0000,1,7.50000000,M0001,"GRN-1-F4-3/8-90-ORING----------ST----------14.0000,,,,,,,,,GRN-1-F4-3/8-90-ORING----------TL----------0.0000"
F4-3/8-90F,"3/8"" FITTING 90 FLARE WITH COLLAR",ZZ0,PC,1,,2.0000,,4.0000,1,7.50000000,M0001,"GRN-1-F4-3/8-90F----------ST----------5.0000,,,,,,,,,GRN-1-F4-3/8-90F----------TL----------0.0000"
F4-3/8-C,3/8 COLLAR WITHOUT FITTING,ZZ0,PC,0,,0.0000,,0.0000,1,1.00000000,M0001,GRN-1-F4-3/8-C----------ST----------0.0000
F4-3/8STF,"3/8"" FITTING STRAIGHT FLARE WITH COLLAR",ZZ0,PC,1,,10.0000,,20.0000,1,7.50000000,M0001,"GRN-1-F4-3/8STF----------ST----------20.0000,,,,,,,,,GRN-1-F4-3/8STF----------TL----------0.0000"
F4-3/8STO,"3/8"" FITTING ST ORING W/COLLAR",ZZ0,PC,1,,10.0000,,20.0000,1,7.50000000,M0001,"GRN-1-F4-3/8STO----------ST----------27.0000,,,,,,,,,GRN-1-F4-3/8STO----------TL----------0.0000"
F4-5/16-90-ORING,"5/16"" FITTING 90 ORING WITH COLLAR",ZZ0,PC,0,,0.0000,,0.0000,1,8.00000000,M0001,"GRN-1-F4-5/16-90-ORING----------ST----------0.0000,,,,,,,,,GRN-1-F4-5/16-90-ORING----------TL----------0.0000"
F4-5/16-90F,"5/16"" FITTING 90 Oring W/COLLAR",ZZ0,PC,0,,0.0000,,0.0000,1,8.00000000,M0001,GRN-1-F4-5/16-90F----------ST----------0.0000
F4-5/16STF,"5/16"" FITTING ST FLARE W/COLLAR",ZZ0,PC,0,,0.0000,,0.0000,1,8.00000000,M0001,GRN-1-F4-5/16STF----------ST----------0.0000
F4-5/16STO,"5/16"" FITTING STRAIGHT ORING W/COLLAR",ZZ0,PC,0,,0.0000,,0.0000,1,7.50000000,M0001,"GRN-1-F4-5/16STO----------ST----------24.0000,,,,,,,,,GRN-1-F4-5/16STO----------TL----------0.0000"
F4-5/8 ST-FN,FITTING 5/8 STRAIGHT FLARE NIPPLE C/W COLLAR,ZZ0,PC,0,,0.0000,,0.0000,1,20.00000000,M0001,GRN-1-F4-5/8 ST-FN----------ST----------0.0000
F4-5/8 ST-ON,FITTING 5/8 STAIGHT ORING NIPPLE,ZZ0,PC,0,,0.0000,,0.0000,1,20.00000000,M0001,GRN-1-F4-5/8 ST-ON----------ST----------1.0000
F4-5/8-45F,"5/8"" FITTING 45 FLARE W/COLLAR (BT)",ZZ0,PC,0,,0.0000,,0.0000,1,8.00000000,M0001,GRN-1-F4-5/8-45F----------ST----------0.0000
F4-5/8-90-FN,"5/8"" FITTING 90 FLARE WITH COLLAR AND NIPPLE TYPE 2",ZZ0,PC,0,,0.0000,,0.0000,1,20.00000000,M0001,GRN-1-F4-5/8-90-FN----------ST----------0.0000
F4-5/8-90-ON,"5/8"" FITTING 90 ORING W/NIPPLE & COLLAR",ZZ0,PC,0,,0.0000,,0.0000,1,20.00000000,M0001,"GRN-1-F4-5/8-90-ON----------ST----------0.0000,,,,,,,,,GRN-1-F4-5/8-90-ON----------TL----------0.0000"
F4-5/8STO,"5/8"" FITT ST ORING W/COLLAR BT",ZZ0,PC,0,,0.0000,,0.0000,1,8.00000000,M0001,"GRN-1-F4-5/8STO----------ST----------22.0000,,,,,,,,,GRN-1-F4-5/8STO----------TL----------0.0000"
F4-NDU,TM22 ADAPTOR,ZZ0,PC,0,,0.0000,,0.0000,1,74.00000000,M0001,GRN-1-F4-NDU----------ST----------1.0000
FAFAMO12V7HA,7HA-2 12V FAN MOTOR 3 HOLE 10 TY MAT# 10S43HW,ZZ0,PC,0,,0.0000,,0.0000,1,124.00000000,M0001,GRN-1-FAFAMO12V7HA----------ST----------0.0000
FAFAMO12VMAT,12V FAN MOTOR MAT # SSW9765LS2,ZZ0,PC,0,,0.0000,,0.0000,1,50.00000000,M0001,GRN-1-FAFAMO12VMAT----------ST----------0.0000
FAFAMO24V,24V FAN MOTOR,ZZ0,PC,0,,0.0000,,0.0000,1,124.00000000,M0001,GRN-1-FAFAMO24V--------------------
