code,country,name,phone,uen,account_manager,remark,credit_term,credit_limit,poc_first_name,poc_phone,poc_email,poc_title,address_address,address_unit_no,address_building_name,address_postal_code,address_phone
P0001,SINGAPORE,POH SIN AUTO PTE LTD,2611391/2610581,198801112M,,,NET 30,,STEVEN ONG/PEI YEE ,6543 9714 ,omark_sg@yahoo.com.sg /contact@omarkworldwide.com ,,"7 PIONEER NORTH,
# 01
SINGAPORE 628459",,,628459,2611391/2610581
P0002,SINGAPORE,PELY AUTO AIR-CON PARTS PTE LTD,63372733/9672 7267,197602292M,,,NET 30,,Mr. Johnny Yeo,63372733,johnson@pelyauto.com,,"49 TANNERY LANE,     
#03 - 03
SINGAPORE 347796
",03,,347796,63372733/9672 7267
P0003,SINGAPORE,PROFLEX INDUSTRIES PTE LTD,2924088 LINDA,198802552W,,,NET 30,,Mr. Johnny Yeo,63372733,johnson@pelyauto.com,,"161 KALLANG WAY
# 07 - 15/17
SINGAPORE 349247",15/17,,349247,2924088 LINDA
P0004,SINGAPORE,POH SENG TOWING SERVICE,2657826,45928000K,,,NET 30,,Mr. Johnny Yeo,63372733,johnson@pelyauto.com,,"3 PIONEER ROAD NORTH,
# 01
SINGAPORE 628457",,,628457,2657826
P0005,SINGAPORE,PIONEER HARDWARE,2640825/2640833,34897100A,,,NET 30,,Mr. Johnny Yeo,63372733,johnson@pelyauto.com,,"19 PIONEER ROAD NORTH,
# 01 - 100/101/102
SINGAPORE 628466",100/101/102,,628466,2640825/2640833
P0006,SINGAPORE,P.T.T FUEL INJECTION SERVICE CO.,7775851,27146800M,,,NET 30,,Mr. Johnny Yeo,63372733,johnson@pelyauto.com,,"1 PANDAN LOOP,
# 01
SINGAPORE 128219",,,128219,7775851
P0007,MALAYSIA,PEMBINAAN ISOCOOL SDN BHD,6273096/6276971,,,,NET 30,,Mr. Johnny Yeo,63372733,johnson@pelyauto.com,,"722 4 1/2 MILES, JALAN IPOH,
KUALA LUMPUR SELANGOR
MALAYSIA 51200",,,51200,6273096/6276971
P0008,MALAYSIA,PANACORP SDN. BHD.,603-8130128,,,,NET 30,,Mr. Johnny Yeo,63372733,johnson@pelyauto.com,,"1A BATU 20, JALAN BROGA,
SELANGOR
MALAYSIA 43500", ,,43500,603-8130128
P0009,SINGAPORE,PRECICON AUTOMATION (S) PTE. LTD.,67600006,197700039N,,,NET 30,,Mr. Johnny Yeo,63372733,johnson@pelyauto.com,,"27 GUL AVENUE
SINGAPORE 629667",,,629667,67600006
P0010,SINGAPORE,POEY HUAT HARDWARE (S) PTE LTD,6294 8898,197402199G,,,NET 30,,MR PAUL Y.K. TEO  ,6294 8898,email@poeyhuathardware.com,,"31 KELANTAN LANE
#01 - 20
SINGAPORE 200031
",20,,200031,6294 8898
P0011,SINGAPORE,PIRTEK ASIA PTE LTD,6873 1878,200006439K,,,NET 30,,MS JENNIER CHIA,68731878/97528602,,," 101A PIONEER ROAD
SINGAPORE 639606
",,,639606,6873 1878
P0012,,PRODUCTION ROCHE PTE LTD,,,,,NET 45,,MS JENNIER CHIA,68731878/97528602,,,,,,,
P0013,ITALY,PASTORE & LOMBARDI SRL,39-51-764111,,,,NET 30,,MS JENNIER CHIA,68731878/97528602,,," VIA DON MINZONI, 
#  -  
CADRIANO DI CRANAROLO EMILIA 40057
BOLOGNA ITALY
", ,,40057,39-51-764111
P0014,SINGAPORE,PRINT DYNAMCS (S) PTE LTD,6271 6188,199109700D,,,NET DUE,,MS JENNIER CHIA,68731878/97528602,,,"21 TAI SENG DRIVE,TRIVEC PLACE
#03 - 01
SINGAPORE 535223
",01,,535223,6271 6188
P0015,SINGAPORE,LKH PRECICON PTE LTD,6897 7008,197700039N,,,NET 30,,MR DANIEL POON   H/P: 9798 0088,6897 7008,danielpoon@precicon.com.sg,," 63 HILLVIEW AVE,LAM SOON INDUSTRIAL BUILDING,
#10 - 21
SINGAPORE 669569
",21,,669569,6897 7008
P0016,SINGAPORE,BP SINGAPORE PTE LIMITED-LUBRICANT,6269 1566/6371 8259,196600436K,,,NET 30,,Ms. Sylvia Hoon,800 601 1628,sylvia.hoon@se1.bp.com,,"1 HARBOURFRONT AVENUE ,   KEPPEL BAY TOWER
#02 - 01
SINGAPORE 098632
",01,,098632,6269 1566/6371 8259
P0017,SINGAPORE,PRINT DYNAMICS (S) PTE LTD,62716188,199101970D,,,NET 30,,Ms. Sylvia Hoon,800 601 1628,sylvia.hoon@se1.bp.com,,"1 PASIR PANANG ROAD , ALEXANDRA DISTRIPARK,
#07 - 18/25
SINGAPORE 118478
",18/25,,118478,62716188
P0018,SINGAPORE,PROJOE INDUSTRIES PTE LTD,6769 8372,200004844N,,,NET 30,,MR ALLAN,6769 8372,projoesg@singnet.com.sg,,"29 KELANTAN ROAD,
#09 - 113
SINGAPORE 200029
",113,,200029,6769 8372
P0019,CHINA,"POWERY SHANGHAI CO., LTD",0086-21-6290 1064,,,,NET 30,,MR ALLAN,6769 8372,projoesg@singnet.com.sg,,"1388 XIAN XIA ROAD , 701/67;
#  -  
 200336
SHANGHAI CHINA
", ,,200336,0086-21-6290 1064
P0020,SINGAPORE,PCI AUTO AIR CON PTE LTD,6453 9778,199800176C,,,NET 7,,MR KRIS,64539778,kris@pciair.com.sg,,"21 SIN MING IND ESTATE
#01 - 32
SINGAPORE 575679
",32,,575679,6453 9778
P0021,UK,PASSENGER LIFT SERVICES LTD,0121-552 0660,,,,NET 30,,MR KRIS,64539778,kris@pciair.com.sg,,"10 CRYSTAL DRIVE , SANDWELL BUSINESS PARK SMETHWICK
WEST MIDLANDS  
UK ", ,,,0121-552 0660
P0022,MALAYSIA,PMS HYDRAULICS SDN BHD,012-5168 188 / 016- 5535 668,,,,NET 30,,MR KRIS,64539778,kris@pciair.com.sg,,"42 JALAN SS 14/5H
SELANGOR
MALAYSIA 47500", ,,47500,012-5168 188 / 016- 5535 668
P0023,SINGAPORE,PUBLIC TRAILER EQUIPMENT SUPPLIES PTE LTD,91056008,199202033N,,,NET 30,,Mr. Jerome,91056008,publictrailer@gmail.com,," TEBAN GARDEN POST OFFICE, P.O. BOX 686
SINGAPORE 916003
",,,916003,91056008
P0024,INDONESIA,PT. MEKAR ARMADA JAYA,62-293 363591/364371,,,,NET DUE,,Mr. Jerome,91056008,publictrailer@gmail.com,,"7 P.O.BOX 160 ,JL. MAYJEN. BAMBANG SOEGENG
#  -  
JAWA TENGAH 56172
MAGELANG INDONESIA
", ,,56172,62-293 363591/364371
P0025,SINGAPORE,PANASONIC ELECTRIC WORKS ASIA PACIFIC PTE LTD,6255 5473,199000378D,,,NET 30,,Mr. Jerome,91056008,publictrailer@gmail.com,,"101 THOMSON ROAD ,      
# 03/05
UNITED SQUARE,   
SINGAPORE 307591",03/05,,307591,6255 5473
P0027,SINGAPORE,PARKER HANNIFIN SINGAPORE PTE. LTD,68876300,197601849R,,,NET 30,,Mr. Jerome,91056008,publictrailer@gmail.com,,"11 4TH CHIN BEE ROAD
SINGAPORE ",,,,68876300
P0028,SINGAPORE,PIN TRADING COMPANY ADHESIVE MANUFACTURER,"6753 9033 , 6752 3383",08765600X,,,NET DUE,,ELINE,6753 9033 / 6752 3383,,,"10 ADMIRALTY STREET ,  NORTHLING BUILDING ,
#01 - 76
SINGAPORE 757695
",76,,757695,"6753 9033 , 6752 3383"
P0029,SINGAPORE,PROMEDIA DIRECTORIES PTE LTD,6258 8255,199202711H,,,NET 30,,ELINE,6753 9033 / 6752 3383,,,"41 JALAN PEMIMPIN  ,    
# 03 - 01
KONG BENG INDUSTRIAL BUILDING 
SINGAPORE 577186",01,,577186,6258 8255
P0030,SINGAPORE,PM & I PTE LTD,6741 5302,199408746G,,,NET 30,,ELINE,6753 9033 / 6752 3383,,,"416B GEYLANG ROAD
SINGAPORE 389393",,,389393,6741 5302
P0031,SINGAPORE,PACNET INTERNET (S) PTE LTD,6226 8668,199502086C,,,NET 30,,ELINE,6753 9033 / 6752 3383,,,"ROBINSON ROAD POST OFFICE , P.O.BOX 1371 
SINGAPORE 902721",,,902721,6226 8668
P0032,SINGAPORE,PICO ART INTERNATIONAL PTE LTD,6294-0100,197602052M,,,NET 30,,ELINE,6753 9033 / 6752 3383,,,"20 KALLANG AVENUE , PICO CREATIVE CENTRE
SINGAPORE 339411", ,,339411,6294-0100
P0033,SINGAPORE,PIER MEDICAL CENTRE,"6791 5677,6791 2737",,,,NET 30,,ELINE,6753 9033 / 6752 3383,,,"725 BASEMENT 164
SINGAPORE 640725",,,640725,"6791 5677,6791 2737"
P0034,SINGAPORE,PIOW RADIATOR SERVICE,6565 7982,44777500J,,,NET 30,,ELINE,6753 9033 / 6752 3383,,,"463 JURONG WEST 42,
#04 - 584
SINGAPORE 640463
",584,,640463,6565 7982
P0035,SINGAPORE,POWERFUL CAR SERVICE CENTRE,6264 4910/9667 0537(H/P),52896649M,,,NET 30,,ELINE,6753 9033 / 6752 3383,,,"321 BUKIT BATOK STREET 33,
# 06
SINGAPORE 650321",,,650321,6264 4910/9667 0537(H/P)
P0036,SINGAPORE,TECH-BLAST ASIA PTE LTD,65659925,200514440H,,,NET 30,,ELINE,6753 9033 / 6752 3383,,,"32 TOH GUAN ROAD EAST, ENTERPRISE HUB
# 01 - 05
SINGAPORE ",05,,,65659925
P0037,SINGAPORE,PAC COMPONENTS  PTE LTD,6844 1660/9689 7018,199502300W,,,NET 30,,ANDREW SIM ,6844 1660 ,andrew@paccom.net,,"16 KALLANG PLACE ,     
#05 - 01/02/03
SINGAPORE 339156
",01/02/03,,339156,6844 1660/9689 7018
P0038,SINGAPORE,PREMIER ECO-CARE PTE LTD,6265 1703,200804110Z,,,NET 30,,ANDREW SIM ,6844 1660 ,andrew@paccom.net,,"NO.2 CLEMENTI LOOP, LOGISHUB @ CLEMENTI
#03 - 01
SINGAPORE 129809
",01,,129809,6265 1703
P0039,CHINA,"PUJIANG YOUBANG LOCKS CO., LTD",,,,,NET 30,,ANDREW SIM ,6844 1660 ,andrew@paccom.net,,"166 EAST WENXI ROAD, PUJIANG COUNTRY,
JIN HUA ZHENGJIANG
CHINA ", ,,,
P0040,SINGAPORE,PATMAR LOGISTICS,6775 1911,53062102M,,,NET 30,,ANDREW SIM ,6844 1660 ,andrew@paccom.net,,"21 BUKIT BATOK CRESCENT,
WCEGA TOWER
#08 - 80
SINGAPORE 658065
",80,,658065,6775 1911
P0041,SINGAPORE,PAINTMART PTE LTD ( PLEASE REFER TO P0045 ),6848 0746,199609128Z,,,NET 30,,ANDREW SIM ,6844 1660 ,andrew@paccom.net,,"1 TAMPINES NORTH DRIVE 1, T-SPACE
#02 - 05
SINGAPORE 528559
",05,,528559,6848 0746
P0042,SINGAPORE,PROFESSIONAL TESTING SERVICE PTE LTD,6778 1271,198500774K,,,NET 30,,Y C WONG  ,6778 1271,sales@ptspl.com,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0043,SINGAPORE,PRINCESTON INTERNATIONAL (S) PTE LTD,6778 1271,,,,NET DUE,,Y C WONG  ,6778 1271,sales@ptspl.com,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0044,SINGAPORE,PERFECT AUTO CENTRE COMPANY,6778 1271,,,,NET DUE,,Y C WONG  ,6778 1271,sales@ptspl.com,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0045,SINGAPORE,PAINTMART PTE LTD,6778 1271,199609128Z,,,NET 30,,AH YONG,68480746,yong@paintmart.com.sg,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0046,SINGAPORE,POPULAR BOOK COMPANY PTE LTD,6778 1271,,,,NET DUE,,AH YONG,68480746,yong@paintmart.com.sg,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0047,SINGAPORE,PARKING PLACE ENTERPRISE,6778 1271,,,,NET 30,,AH YONG,68480746,yong@paintmart.com.sg,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0048,SINGAPORE,POWER FOOK VEHICLE SERVICE,6778 1271,,,,NET 30,,AH YONG,68480746,yong@paintmart.com.sg,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0049,SINGAPORE,PANNKOKE FLACHGLASTECHNIK GmbH,6778 1271,,,,NET DUE,,MATTHIAS GIETH,+49 451 47008-10,m.gieth@pannkoke.de ,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0050,SINGAPORE,PARMADAR PTE LTD,6778 1271,200517005D,,,NET 30,,Chris,68610328,chris@parmadar.com,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0051,SINGAPORE,PACIFIC ELECTRONICS (S) PTE LTD,6778 1271,198905445R,,,NET DUE,,MS FLOSSIE CHUA,6294 0851,pespl@singnet.com.sg,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0052,SINGAPORE,PURESYS PTE LTD,6778 1271,201210504E,,,NET DUE,,ONG WEI YING,6291 1177 (EXT:117),wy.ong@puresys.com.sg,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0053,SINGAPORE,PENG CHENG AUTOTECH PTE LTD,6778 1271,,,,NET DUE,,FAN CHUN YI,,fabchuny@pengcheng.com.sg,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0054,SINGAPORE,PENANSHIN SHIPPING PTE LTD,6778 1271,,,,NET 30,,FAN CHUN YI,,fabchuny@pengcheng.com.sg,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0055,SINGAPORE,POMMIER ITALIA S.R.I.,6778 1271,,,,NET DUE,,MR ANDER CORISH ,,ander.corish@pommier.eu,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0056,SINGAPORE,POWERWELL SERVICE CENTRE PTE LTD,6778 1271,201402536G,,,NET DUE,,ANNA,6452 1770,ASK@POWERWELL.COM,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0057,SINGAPORE,PEACE REFRIGERATION PARTS PTE LTD,6778 1271,199001535E,,,NET DUE,,ALICE LIU,63824919,,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0058,SINGAPORE,PROMECH ENGINEERING PTE LTD,6778 1271,197801206M,,,NET DUE,,ALICE LIU,63824919,,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0059,SINGAPORE,PRINT-IQ SINGAPORE PTE. LTD.,6778 1271,201419987M,,,NET DUE,,ALEX CHUA,9144 3419,alex.chua@print-iq.com.sg,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0060,SINGAPORE,PAXTEC PTE LTD,6778 1271,202032728K,,,NET 30,,SPENCER NGU,9837 2182,,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
P0061,SINGAPORE,PAN SUN HARDWARE PTE LTD,6778 1271,199206287R,,,NET 30,,CHUNG SIE PHANG,91193551,PHANG@PANSUN.COM,,"32 KIAN TECK ROAD,
SINGAPORE 628779
",,,628779,6778 1271
PAYMENT BY CHEQUE,SINGAPORE,PAYMENT BY CHEQUE,,,,,NET 30,,CHUNG SIE PHANG,91193551,PHANG@PANSUN.COM,,SINGAPORE ,,,,
PETTY CASH,SINGAPORE,PETTY CASH,,.,,,NET 30,,CHUNG SIE PHANG,91193551,PHANG@PANSUN.COM,,SINGAPORE ,,,,
R0001,SINGAPORE,RIG-ALL MANUFACTURING,2641526,45110700P,,,NET 30,,CHUNG SIE PHANG,91193551,PHANG@PANSUN.COM,,"16E 45 SHIPYARD ROAD, JURONG MARINE BASE,
SINGAPORE 628136", ,,628136,2641526
R0002,SINGAPORE,RON ALUMINIUM CANOPY CONTRACTOR,2660339 IRENE,35265900M,,,NET 30,,CHUNG SIE PHANG,91193551,PHANG@PANSUN.COM,,"12 HINDHEDE LANE
SINGAPORE 609127",,,609127,2660339 IRENE
R0003,SINGAPORE,ROTOR AUTO ELECTRICAL PTE LTD,2663296 LINDA,200202516H,,,NET 30,,CHUNG SIE PHANG,91193551,PHANG@PANSUN.COM,,"3 PIONEER ROAD NORTH,
# 01
SINGAPORE 628457",,,628457,2663296 LINDA
R0004,SINGAPORE,RAMSET FASTENERS (S.E ASIA) PTE LTD,7477400,197000224K,,,NET 30,,CHUNG SIE PHANG,91193551,PHANG@PANSUN.COM,,"135 UBI AVENUE 4
SINGAPORE 408771",,,408771,7477400
R0005,SINGAPORE,RG SUPPLY,2568449,52873872X,,,NET 30,,CHUNG SIE PHANG,91193551,PHANG@PANSUN.COM,,"21 SOMMERVILLE ROAD
# 03 - 01
SINGAPORE 358246",01,,358246,2568449
R0006,SPAIN,"ROSER CONSTRUCCIONES METALICAS,S.A.",972460434,,,,NET 30,,CHUNG SIE PHANG,91193551,PHANG@PANSUN.COM,," CTRA. GIRONA A SANT FELIU, N 369
#  -  
 17244
GIRONA SPAIN
", ,,17244,972460434
R0007,UK,REFRIGERATION CONSTRUCTION SERVICES LTD,0121-7060222,,,,NET 30,,CHUNG SIE PHANG,91193551,PHANG@PANSUN.COM,,"2  WESTON WORKS
TYSELEY BIRMINGHAM
UK ", ,,,0121-7060222
R0008,GERMANY,ROMAKOWSKI GMBH & CO.,0 82 74/999-0,,,,NET 30,,CHUNG SIE PHANG,91193551,PHANG@PANSUN.COM,,"TELEFON 08274/9-0 HERDWEG 31
BUTTENWIESEN/OT
GERMANY ", ,,,0 82 74/999-0
R0009,SINGAPORE,RICOH (SINGAPORE) PTE LTD,6474 0777,199502621W,,,NET 30,,CHUNG SIE PHANG,91193551,PHANG@PANSUN.COM,,"20W PASIR PANJANG ROAD,
#04 - 28
SINGAPORE 117439
",28,,117439,6474 0777
R0010,SINGAPORE,RON MANUFACTURE PTE LTD,68620339,199502575K,,,NET 30,,MS TAN,85220081,,,"7 JOO KOON ROAD
SINGAPORE 628971
",,,628971,68620339
R0011,SINGAPORE,REGENT EXPRESS PTE LTD,,199704474E,,,NET 30,,MS TAN,85220081,,,"10 UBI CRESCENT ,    
# 02 - 46
UBI TECHPARK, LOBBY C 
SINGAPORE 408564",46,,408564,
R0012,SINGAPORE,RS COMPONENTS PTE LTD,68653433 /6265 3400,199100430D,,,NET 30,,MS GRACE ONG ,6865 3433,Grace.Ong@rs-components.com,,"1A INTERNATIONAL BUSINESS PARK,LEVEL 2 & 3
SINGAPORE 609933
",,,609933,68653433 /6265 3400
R0013,SINGAPORE,RAM I  PTE LTD,6743 0826,199602924W,,,NET 30,,MS GRACE ONG ,6865 3433,Grace.Ong@rs-components.com,,"35 TANNERY ROAD,TANNERY BLOCK, RUBY INDUSTRIAL COMPLEX
#03 - 02
SINGAPORE 347740
",02,,347740,6743 0826
R0014,SINGAPORE,REEFERTEC PTE LTD,6862 0400,199501597C,,,NET 30,,MS GRACE ONG ,6865 3433,Grace.Ong@rs-components.com,,"13 TUAS AVENUE 11,
SINGAPORE 639079",,,639079,6862 0400
R0015,SINGAPORE,ROMA MOTOR PTE LTD,6742 7710,198201148N,,,NET 30,,VICTOR 9247 9932,6742 7710,,,"10 UBI CRESCENT, UBI TECHPARK
#01 - 27
SINGAPORE 408564
",27,,408564,6742 7710
R0016,SINGAPORE,RB&L ENTERPRISE LLP,,T09LL1709K,,,NET 30,,VICTOR 9247 9932,6742 7710,,,"403B FERNVALE LANE,
#08 - 171
SINGAPORE 792403
",171,,792403,
R0017,SINGAPORE,RAFFLES RISK MANAGEMENT PTE LTD,6848 7156,200310265G,,,NET 30,,VICTOR 9247 9932,6742 7710,,,"629 ALJUNIED ROAD , CITITECH INDUSTRIAL BUILDING 
# 06
SINGAPORE 389838",,,389838,6848 7156
R0018,SINGAPORE,RAYMAX OFFICE FURNITURE PTE LTD,6741 8834,200106593Z,,,NET 30,,VICTOR 9247 9932,6742 7710,,,"164 KALLANG WAY,   
# 04
KOLAM AYER IND.EST,  
SINGAPORE 349248",,,349248,6741 8834
R0019,SINGAPORE,RENTOKIL INITIAL SINGAPORE PTE LTD,6347 8138,195900145N,,,NET 30,,VICTOR 9247 9932,6742 7710,,,"16 & 18 JALAN MESIN
SINGAPORE 368815",,,368815,6347 8138
R0020,SINGAPORE,RENEWPOWERS TECHNOLOGIES PTE LTD,6741 7123/9679 6084(H/P),200616259G,,,NET 30,,VICTOR 9247 9932,6742 7710,,,"141 KAKI BUKIT AVE 1 , SHUN LI INDUSTRIAL PARK 
# 04 - 00
SINGAPORE 416005",00,,416005,6741 7123/9679 6084(H/P)
R0021,SINGAPORE,REACH ELECTRICAL (S) PTE LTD,6296 6860,199004352W,,,NET 30,,VICTOR 9247 9932,6742 7710,,,"51 UBI AVENUE 1 ,    
# 03 - 05
 PAYA UBI INDUSTRIAL PARK 
SINGAPORE 408933",05,,408933,6296 6860
R0022,SINGAPORE,R.J. LONDON CHEMICAL (S) PTE LTD,,198002123D,,,NET 30,,Mr David,67415255,,,"362 UPPER PAYA LEBAR ROAD ,  
#04 - 08
SINGAPORE 
",08,,,
R0023,SINGAPORE,RAPIDFIX INDUSTRIAL SINGAPORE PTE LTD,6265 5660,,,,NET DUE,,Mr David,67415255,,,"192 TUAS SOUTH AVENUE 2,WESTPOINT BIZHUB
SINGAPORE 637201
",,,637201,6265 5660
R0024,SINGAPORE,REALSTEEL PTE LTD,6265 5660,201131657E,,,NET DUE,,MS YONG ,6686 3118,sales@realsteel.com.sg ,,"192 TUAS SOUTH AVENUE 2,WESTPOINT BIZHUB
SINGAPORE 637201
",,,637201,6265 5660
R0025,SINGAPORE,REDDOT PRODUCTION PTE LTD,6265 5660,200914934G,,,NET DUE,,MT A L TAN,9732 5810,lai@reddotprod.com.sg,,"192 TUAS SOUTH AVENUE 2,WESTPOINT BIZHUB
SINGAPORE 637201
",,,637201,6265 5660
S0001,SINGAPORE,ELF ATOCHEM SOUTH EAST ASIA PTE LTD,8621228 JULIE,198305378K,,,NET 30,,MT A L TAN,9732 5810,lai@reddotprod.com.sg,,"53 TUAS CRESCENT,
SINGAPORE 638732",,,638732,8621228 JULIE
S0002,SINGAPORE,S.D KAM COMPANY,62419111,22605100E,,,NET 30,,ANDY OR IRENE,,,," 25 ANG MO KIO STREET 65
SINGAPORE 5869062
",,,5869062,62419111
S0003,SINGAPORE,SIN KANG LIAN HARDWARE CO.,6261 3122(A/C-AH MU),20824700M,,,NET 30,,Ms Tan/Mr. Ng,6261 3122,sinkanglian@yahoo.com,,"27A JURONG PORT ROAD, BLK 2
#01 - 51
SINGAPORE 619101
",51,,619101,6261 3122(A/C-AH MU)
S0004,SINGAPORE,SNG AH TEE MOTOR & PANEL SERVICE,6268 6183,26113200L,,,NET 30,,Ms Tan/Mr. Ng,6261 3122,sinkanglian@yahoo.com,,"3 PIONEER ROAD NORTH,
#01 - 18
SINGAPORE 628457
",18,,628457,6268 6183
S0005,SINGAPORE,SM MECHANICAL (S) PTE LTD,4533222,196400355D,,,NET 30,,Ms Tan/Mr. Ng,6261 3122,sinkanglian@yahoo.com,,"23 SING MING ROAD,
# 01 - 09/11
SINGAPORE 570023",09/11,,570023,4533222
S0006,MALAYSIA,SAN HAK SENG MANUFACTURERS SDN BHD,011-717290,,,,NET 30,,Ms Tan/Mr. Ng,6261 3122,sinkanglian@yahoo.com,,"MAJIDEE, PETI SURAT
JOHOR BAHRU
MALAYSIA 81107",,,81107,011-717290
S0007,SINGAPORE,SIN TIEN SENG PTE LTD,7481166 / 8401145,197000883D,,,NET 30,,Ms Tan/Mr. Ng,6261 3122,sinkanglian@yahoo.com,,"34 Whampoa West
# 01 - 75-79
SINGAPORE ",75-79,,,7481166 / 8401145
S0008,INDONESIA,SIGMA ENGINEERING,,,,,NET 30,,Ms Tan/Mr. Ng,6261 3122,sinkanglian@yahoo.com,,"SUNTER AGUNG PODOMORO A GUNG UTARA RAYR BLOK A
JAKARTA
INDONESIA 14350", ,,14350,
S0009,SINGAPORE,SKA ENGRG. & SERVICES,2612006,,,,NET 30,,Ms Tan/Mr. Ng,6261 3122,sinkanglian@yahoo.com,,"21 PIONEER ROAD NORTH,
# 01 
SINGAPORE 628467",,,628467,2612006
S0010,SINGAPORE,SPEEDO COMPUTER-FORMS PTE. LTD.,8631113,198400083G,,,NET 30,,Ms Tan/Mr. Ng,6261 3122,sinkanglian@yahoo.com,,"33 TUAS BASIN LINK, JURONG TOWN
SINGAPORE 638768", ,,638768,8631113
S0011,SINGAPORE,SLS BEARINGS (S) PTE. LTD.,6715 5837,197200761H,,,NET 30,,SERENA LIM  H/P: 9232 1930,6865 2323,serena.lim@slsbearing.com.sg,," 5 TUAS SOUTH STREET 15,
SINGAPORE 636907
",,,636907,6715 5837
S0012,SINGAPORE,SYSTEMS COOL PTE LTD,6897 9339,199201208D,,,NET 30,,SERENA LIM  H/P: 9232 1930,6865 2323,serena.lim@slsbearing.com.sg,,"82 JOO KOON CIRCLE , JURONG INDUSTRIAL ESTATE
SINGAPORE 629101", ,,629101,6897 9339
S0013,SINGAPORE,SMC CORPORATION (SINGAPORE) PTE. LTD.,6861 0888,197401505K,,,NET 30,,Mr Zhen Jun ,84053210,zhenjun@smc.com.sg,,"33 TUAS AVENUE 8,
SINGAPORE 639251
",,,639251,6861 0888
S0014,SINGAPORE,SYLVIA ELECTRIC (S) PTE LTD,6841 5688,199203375G,,,NET 30,,MR LAWRENCE KUANG C.Y.   H/P: 9239 7576,6841 5688 ,sylelect@singnet.com.sg,," 3 CHANGI SOUTH STREET 3,
#01 - 01
SINGAPORE 486351
",01,,486351,6841 5688
S0015,SINGAPORE,SOON LEE TRADING & TRANSPORT,2577683/2577930,47861400D,,,NET 30,,MR LAWRENCE KUANG C.Y.   H/P: 9239 7576,6841 5688 ,sylelect@singnet.com.sg,,"102 YISHUN AVE 5
# 03
SINGAPORE 2776",,,2776,2577683/2577930
S0016,SINGAPORE,SIKA (SINGAPORE) PTE LTD,6777 2811,197801728M,,,NET 30,,VICTOR,6777 2811,leong.victor@sg.sika.com,,"66A SUNGEI KADUT STREET 1,
#04 - 00
SINGAPORE 729368
",00,,729368,6777 2811
S0017,SINGAPORE,STEELERS FABRICATION PTE LTD,7765854,198400355N,,,NET 30,,VICTOR,6777 2811,leong.victor@sg.sika.com,,"19 PANDAN LOOP ,    
# 01
PANDAN INDUSTRIAL PARK 
SINGAPORE 128445",,,128445,7765854
S0018,SINGAPORE,SOLID STAINLESS STEEL PTE LTD,6262 1529,198700501G,,,NET DUE,,Ms: Doris,62621529,solidss@singnet.com.sg,,"28-A PENJURU CLOSE
#01 - 01
SINGAPORE 609129
",01,,609129,6262 1529
S0019,SINGAPORE,SIN GHEE HUAT METALS (PTE) LTD,6398 1118,197700475Z,,,NET 30,,Ms: Doris,62621529,solidss@singnet.com.sg,,"32 PENHAS ROAD
# 01 - 01
SINGAPORE 208191",01,,208191,6398 1118
S0020,SINGAPORE,SEIDON PRINTERS,6560 0014,31957600X,,,NET 30,,Ms: Doris,62621529,solidss@singnet.com.sg,,"2 BUKIT BATOK ST 24, SKYTECH BUILDING 
# 03 - 04
SINGAPORE 659480",04,,659480,6560 0014
S0021,SINGAPORE,SYBEX INSTRUMENTS AND CONTROLS,66349189,198704035C,,,NET 30,,Mr. Patrick Foo,66349189 / 98183287,pf_sybex@singnet.com.sg,," 1A CANTONMENT ROAD
#11 - 07
SINGAPORE 085101
",07,,085101,66349189
S0022,SINGAPORE,SKY CENTRE AIR-TRAVEL PTE LTD,3911218,198701479E,,,NET 30,,Mr. Patrick Foo,66349189 / 98183287,pf_sybex@singnet.com.sg,,"255A JALAN BESAR
SINGAPORE 208928",,,208928,3911218
