code,name,country,phone,uen,customer_type,address_location,address_unit_no,address_postal_code,address_office_number,poc_first_name,poc_last_name,email,credit_term
H0023,HUP SENG MILLENNIUM PTE LTD,SINGAPORE,67736209,200006580K,Individual Owner,"257 PANDAN LOOP
SINGAPORE 128434
",,128434,93864421,AH TECK,,,NET DUE
H0024,HUP LEE HUAT FOODSTUFF SUPPLIER,SINGAPORE,67736209,52036300X,Individual Owner,"257 PANDAN LOOP
SINGAPORE 128434
",,128434,93864421,AH TECK,,,NET DUE
H0025,HENG KHWEE HENG POULTRY FACTORY PTE LTD,SINGAPORE,67736209,199002648C,Distributor,"257 PANDAN LOOP
SINGAPORE 128434
",,128434,93864421,AH TECK,,,NET 30
H0026,HOE HIN POULTRY TRADING,SINGAPORE,67736209,49890700K,Distributor,"257 PANDAN LOOP
SINGAPORE 128434
",,128434,93864421,AH TECK,,,NET DUE
H0027,HARMONY FOODS PTE LTD,SINGAPORE,67736209,199804497G,Individual Owner,"257 PANDAN LOOP
SINGAPORE 128434
",,128434,93864421,AH TECK,,,NET DUE
H0028,HUMMING FLOWERS & GIFTS PTE LTD,SINGAPORE,67736209,200723806K,Individual Owner,"257 PANDAN LOOP
SINGAPORE 128434
",,128434,93864421,AH TECK,,,NET 30
H0029,HAMZAH BIN ALI,SINGAPORE,67736209,,Distributor,"257 PANDAN LOOP
SINGAPORE 128434
",,128434,93864421,AH TECK,,,NET DUE
H0030,HONG FOOD SUPPLIER PTE LTD,SINGAPORE,67736209,199806254G,Individual Owner,"257 PANDAN LOOP
SINGAPORE 128434
",,128434,93864421,AH TECK,,,NET DUE
H0031,HAWLEY & CO PTE LTD,SINGAPORE,67736209,198004617Z,Individual Owner,"257 PANDAN LOOP
SINGAPORE 128434
",,128434,93864421,AH TECK,,,NET DUE
H0032,HONG DING SUPPLIER,SINGAPORE,67736209,39317100X,Individual Owner,"257 PANDAN LOOP
SINGAPORE 128434
",,128434,93864421,AH TECK,,,NET DUE
H0033,HENG HENG HUP KEE (FISHMONGER),SINGAPORE,67736209,09219100B,Distributor,"257 PANDAN LOOP
SINGAPORE 128434
",,128434,93864421,AH TECK,,,NET 30
H0034,HAPPY CUP (S) PTE LTD,SINGAPORE,67736209,199905595Z,Individual Owner,"257 PANDAN LOOP
SINGAPORE 128434
",,128434,93864421,AH TECK,,,NET DUE
H0035,HONG HENG CO (PTE) LTD,SINGAPORE,67736209,195800165R,Individual Owner,"257 PANDAN LOOP
SINGAPORE 128434
",,128434,93864421,AH TECK,,,NET DUE
H0036,HENG KIAT FOOD INDUSTRIES,SINGAPORE,67736209,52915837W,Individual Owner,"257 PANDAN LOOP
SINGAPORE 128434
",,128434,93864421,AH TECK,,,NET DUE
H0037,HIESTAND ASIA PACIFIC PTE LTD,SINGAPORE,67736209,199806247G,Individual Owner,"257 PANDAN LOOP
SINGAPORE 128434
",,128434,93864421,AH TECK,,,NET DUE
H0038,HUP HENG FARM PRODUCTS SUPERMARKET,SINGAPORE,98440358,53067646W,Individual Owner,"119 MING TECK PARK
SINGAPORE 277477
",,277477,93864421,AH TECK,,,NET DUE
H0039,HENGLI FROZEN FOOD SUPPLY,SINGAPORE,98440358,52938262L,Individual Owner,"119 MING TECK PARK
SINGAPORE 277477
",,277477,93864421,AH TECK,,,NET DUE
H0040,HUP HENG POULTRY INDS P/L (SPECIAL),SINGAPORE,98440358,199004442Z,Individual Owner,"119 MING TECK PARK
SINGAPORE 277477
",,277477,93864421,AH TECK,,,NET DUE
H0041,HAY DAIRIES,SINGAPORE,98440358,200306342D,Individual Owner,"119 MING TECK PARK
SINGAPORE 277477
",,277477,93864421,AH TECK,,,NET DUE
H0042,HO WEE BIN,SINGAPORE,98440358,,Individual Owner,"119 MING TECK PARK
SINGAPORE 277477
",,277477,93864421,AH TECK,,,NET DUE
H0043,HEALTH PROMOTION BOARD,SINGAPORE,98440358,,Individual Owner,"119 MING TECK PARK
SINGAPORE 277477
",,277477,93864421,AH TECK,,,NET DUE
H0044,HO & LIM DELIVERY SERVICE,SINGAPORE,98440358,,Individual Owner,"119 MING TECK PARK
SINGAPORE 277477
",,277477,93864421,AH TECK,,,NET DUE
H0045,HENG HUAT ICE,SINGAPORE,98440358,52921054A,Individual Owner,"119 MING TECK PARK
SINGAPORE 277477
",,277477,93864421,AH TECK,,,NET DUE
H0046,HUAN TRADING PTE LTD,SINGAPORE,98440358,200313265R,Individual Owner,"119 MING TECK PARK
SINGAPORE 277477
",,277477,93864421,AH TECK,,,NET DUE
H0047,HAOKAIDA ENTERPRISE,SINGAPORE,98440358,40895700W,Individual Owner,"119 MING TECK PARK
SINGAPORE 277477
",,277477,93864421,AH TECK,,,NET DUE
H0048,HAI'S PTE LTD,SINGAPORE,67528588,200004067R,Individual Owner,"15 WOODLANDS LOOP
#03 - 02/04/05
SINGAPORE 738322
",2/4/2005,738322,93864421,AH TECK,,,NET DUE
H0049,HONG WUN TRADING,SINGAPORE,67528588,52854786X,Individual Owner,"15 WOODLANDS LOOP
#03 - 02/04/05
SINGAPORE 738322
",2/4/2005,738322,93864421,AH TECK,,,NET DUE
H0050,HEE LAI TON FOOD TRADING,SINGAPORE,67528588,52868242C,Individual Owner,"15 WOODLANDS LOOP
#03 - 02/04/05
SINGAPORE 738322
",2/4/2005,738322,93864421,AH TECK,,,NET DUE
H0051,HONG LEK DISTRIBUTION,SINGAPORE,67528588,52974466W,Individual Owner,"15 WOODLANDS LOOP
#03 - 02/04/05
SINGAPORE 738322
",2/4/2005,738322,93864421,AH TECK,,,NET DUE
H0052,HAI SIA SEAFOOD PTE LTD,SINGAPORE,67528588,197602076C,Individual Owner,"15 WOODLANDS LOOP
#03 - 02/04/05
SINGAPORE 738322
",2/4/2005,738322,93864421,AH TECK,,,NET 30
H0053,HLNP ENTERPRISE,SINGAPORE,67528588,200506529K,Individual Owner,"15 WOODLANDS LOOP
#03 - 02/04/05
SINGAPORE 738322
",2/4/2005,738322,93864421,AH TECK,,,NET DUE
H0055,HENRY PORK PTE LTD,SINGAPORE,67528588,200305419Z,Individual Owner,"15 WOODLANDS LOOP
#03 - 02/04/05
SINGAPORE 738322
",2/4/2005,738322,93864421,AH TECK,,,NET DUE
H0056,HENG GUAN SENG KEE TRADING PTE LTD,SINGAPORE,67528588,198700950W,Individual Owner,"15 WOODLANDS LOOP
#03 - 02/04/05
SINGAPORE 738322
",2/4/2005,738322,93864421,AH TECK,,,NET DUE
H0057,HOCH WAH MOTOR WORKSHOP,SINGAPORE,67528588,200104141D,Individual Owner,"15 WOODLANDS LOOP
#03 - 02/04/05
SINGAPORE 738322
",2/4/2005,738322,93864421,AH TECK,,,NET DUE
H0058,HOCK LIAN HUAT FOODSTUFF INDUSTRY PTE LTD,SINGAPORE,67528588,200312433H,Individual Owner,"15 WOODLANDS LOOP
#03 - 02/04/05
SINGAPORE 738322
",2/4/2005,738322,93864421,AH TECK,,,NET DUE
H0059,HIAP LEE TRANSPORT SERVICE,SINGAPORE,67528588,49996900J,,"15 WOODLANDS LOOP
#03 - 02/04/05
SINGAPORE 738322
",2/4/2005,738322,93864421,AH TECK,,,NET DUE
H0060,HUP LEE FROZEN PTE LTD,SINGAPORE,67528588,200611865C,Individual Owner,"15 WOODLANDS LOOP
#03 - 02/04/05
SINGAPORE 738322
",2/4/2005,738322,93864421,AH TECK,,,NET DUE
H0061,HAI SOON TRADING,SINGAPORE,68966686,52822216C,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0062,HOE HUP FROZEN FOOD TRADING,SINGAPORE,68966686,53043246C,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0063,HIN GWAN FOOD TRADING SDN BHD,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0064,HPH TECHNOLOGIES PTE LTD,SINGAPORE,68966686,199303822G,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0065,HEN TICK FOODS PTE LTD,SINGAPORE,68966686,200312283D,Distributor,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET 30
H0066,HELLO,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0067,H&D FRESH N FROZEN SUPPLIER PTE LTD,SINGAPORE,68966686,200413861D,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0068,HIC SINGAPORE PTE LTD,SINGAPORE,68966686,199404706K,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0069,HAN'S (F&B) PTE LTD,SINGAPORE,68966686,199302701Z,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET 30
H0070,HOUGANG OTAH,SINGAPORE,68966686,52945223E,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0071,HUBERS PTE LTD,SINGAPORE,68966686,200512983M,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET 7
H0072,HONG SEAFOOD PTE LTD,SINGAPORE,68966686,199203129W,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET 30
H0073,HARVEST HOLDING PTE LTD,SINGAPORE,68966686,198304432M,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0074,H-CUBE F&B PTE LTD,SINGAPORE,68966686,200821822D,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0075,HUPCO PTE LTD,SINGAPORE,68966686,199206471G,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0076,HOTBAKE INNOVATION PTE LTD,SINGAPORE,68966686,200405382C,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0077,HU LEE IMPEX PTE LTD,SINGAPORE,68966686,199302538E,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET 30
H0078,HALAL FOOD INDUSTRIES (PTE) LTD,SINGAPORE,68966686,200406216W,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0079,H.HENRIKSEN TRADING PTE LTD,SINGAPORE,68966686,198800304N,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0080,HPG BROTHERS PTE LTD,SINGAPORE,68966686,200815192W,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0081,HOE HENG PRIVATE LIMITED,SINGAPORE,68966686,200407109Z,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0082,HOCK SENG FOOD PTE LTD,SINGAPORE,68966686,198200777M,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0083,HERMITAGE WINES PTE LTD,SINGAPORE,68966686,200606953E,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0084,HYPERCOLD LOGISTICS SDN. BHD.,SINGAPORE,68966686,,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0085,HUA KUN FOOD INDUSTRY PTE LTD,SINGAPORE,68966686,200608782R,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0086,HOTBAKE 24/7 PTE LTD,SINGAPORE,68966686,200302686R,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0087,HONG WUN PTE LTD,SINGAPORE,68966686,200823221W,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0088,HOCK LYE FISH MERCHANT,SINGAPORE,68966686,28309600D,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0089,HONG HU FOOD MANUFACTURING PTE LTD,SINGAPORE,68966686,200309877W,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0090,HY-FRESH INDUSTRIES (S) PTE LTD,SINGAPORE,68966686,200923182N,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0091,HEALTH PROMOTION  BOARD,SINGAPORE,68966686,,Fleet Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0092,HUP SOON LEE,SINGAPORE,68966686,,Distributor,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0093,"HWA SENG MOTOR CO.,",SINGAPORE,68966686,,Distributor,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0094,HSY MAINTENANCE WORKSHOP,SINGAPORE,68966686,53154830,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0095,HINO 300 SERIES CLASS 3 REGISTRATION,SINGAPORE,68966686,,Distributor,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0096,HUP LEE & BATTERY CO. PTE LTD,SINGAPORE,68966686,,Service Workshop,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93864421,AH TECK,,,NET DUE
H0097,HEE ENGENERING PTE LTD,SINGAPORE,68966686,,Distributor,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,91865300,MR. PHILIP CHEONG,,,NET DUE
H0098,HUANG KEE GENERAL CONSTRUCTION,SINGAPORE,68966686,46550000E,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,91865300,MR. PHILIP CHEONG,,,NET DUE
H0099,HUI HUA CREDIT PTE LTD,SINGAPORE,68966686,199301638D,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,,MR. ALEX,,,NET DUE
H0100,HOE SIANG ENTERPRISE,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,,MR. ALEX,,,NET DUE
H0101,HALAL FOOD PTE LTD,SINGAPORE,68966686,201022632Z,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,,MR. ALEX,,,NET DUE
H0102,HENG KEE FRESH & FROZEN FOOD PTE LTD,SINGAPORE,68966686,201134207M,Fleet Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,,MR. ALEX,,,NET DUE
H0103,HONG HENG FOOD MARKETING,SINGAPORE,68966686,53158620X,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,,MR. ALEX,,,NET DUE
H0104,HONG HUAT MOTOR SERVICES,SINGAPORE,68966686,,Service Workshop,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,,MR. ALEX,,,NET DUE
H0105,HENRY TIATALA FAOLATOI,SINGAPORE,68966686,,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,,MR. ALEX,,,NET DUE
H0106,HONG HUAT TPT.P.LTD,SINGAPORE,68966686,,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,,MR. ALEX,,,NET DUE
H0107,HONG GAM INDUSTRIES PTE LTD,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,,MR. ALEX,,,NET DUE
H0108,HONG HENG FOOD SUPPLY,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,,MR. ALEX,,,NET DUE
H0109,HUO YOU COOK'S  ASSOCIATION(SINGAPORE),SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,,MR. ALEX,,,NET DUE
H0110,HANKYU HANSHIN EXPRESS (S) PTE LTD,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,,MR. ALEX,,,NET DUE
H0111,HI-TECH MARINE PTE LTD,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,,MR. ALEX,,,NET DUE
H0112,HOPS & BARLEY PTE LTD,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,,MR. ALEX,,,NET DUE
H0113,HERAEUS MATERIALS SINGAPORE PTE LTD,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,,MR. ALEX,,,NET 30
H0114,HARA HONG KONG TIM SUM PTE LTD,SINGAPORE,68966686,,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0115,HOPE TECHNIK PTE LTD,SINGAPORE,68966686,200606254N,Manufacturer,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0116,HENDON CAMP,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0117,HAPPY ICE LOGISTICS PTE LTD,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0118,HOME TOWN PTE LTD,SINGAPORE,68966686,,Fleet Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0119,HAUBI'S SINGAPORE PTE LTD,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0120,HUP SENG VEGETABLE SUPPLIER,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0121,HFI TRADING PTE LTD,SINGAPORE,68966686,,Distributor,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0122,HONG HENG MOTOR REPAIR,SINGAPORE,68966686,,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0123,HUA YU WEE RESTAURANTS,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0124,HONG GAM WOODEN  TRADING PTE LTD,SINGAPORE,68966686,,Distributor,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0125,HUP CHEONG ROASTED FOOD PTE.LTD.,SINGAPORE,68966686,201209302D,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0126,HIGH TIDE FROZEN FOOD PTE LTD,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0127,HARBOUR FOOD PTE LTD,SINGAPORE,68966686,52902054L,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0128,HENG MENG TRANSPORT SERVICE,SINGAPORE,68966686,,Fleet Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0129,Hua's Foam Wasaly Spring Mattress Pte Ltd,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0130,H.K HARDWARE & ENGINEERING PTE LTD,SINGAPORE,68966686,,Fleet Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0131,HARRIANN'S PTE LTD,SINGAPORE,68966686,201007050C,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0132,HYPERCOAT ENTERPRISES PTE LTD,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0133,HUB DISTRIBUTORS SERVICES PTE LTD,SINGAPORE,68966686,,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0134,HSY ENGINEERING PTE LTD,SINGAPORE,68966686,201616994K,Service Workshop,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET 30
H0135,HOCK TONG BEE (PRIVATE) LIMITED,SINGAPORE,68966686,,Fleet Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0136,HONGKONG CREAMERIES PTE LTD,SINGAPORE,68966686,195500013E,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0137,HENG LIM TRANSPORT PTE LTD,SINGAPORE,68966686,,Fleet Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0138,HENG KEE WET MARKET PTE LTD,SINGAPORE,68966686,,Fleet Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0139,HOCK LAM (1998) PTE LTD,SINGAPORE,68966686,199707490R,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0140,HUP PENG TRADING (2005) PTE LTD,SINGAPORE,68966686,201424027C,Individual Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0141,HUP SOON CAR BODY PTE LTD,SINGAPORE,68966686,,Distributor,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0142,HLI HENG HUAT STEEL INDUSTRIES,SINGAPORE,68966686,53183891M,,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
H0143,HON BROTHERS PTE LTD,SINGAPORE,68966686,52807766W,Fleet Owner,"20 BUKIT BATOK CRESCENT, ENTERPRISE CENTRE
#13 - 23
SINGAPORE 658080
",23,658080,93822300,MS XIAO RONG,,gana@singlong.com,NET DUE
