code,origin_store_id,destination_store_id,product_id_in,adjustment_in,type_in,product_id_out,adjustment_out,type_out,reason_in
5281,TL,ST,BC-TLZ10LS,5,Goods Receipt,BC-TLZ10LS,-1,Item Adjustment,TRANFER BACK TO ST
4604,GB,ST,TCP150EB2V,2,Item Adjustment,TCP150EB2V,-2,Item Transfer,TRANFER TO STORE-FOR FIX BACK TO UNIT
1215,ST,TL,B3BDU402240RR,17,Goods Receipt,B3BDU402240RR,-17,Goods Return (RTS),REFER TO VEC NO:YK1626
4492,TL,ST,1186-BLK-43,1,Item Transfer,1186-BLK-43,-1,Item Transfer,return to store...take from mr mike
4569,ST,TL,C3INGR390,15,Goods Receipt,C3INGR390,-1,Item Transfer,ISSUE TO EDWIN-E2-C415ES24FG -1SET-
4570,ST,TL,C3INGR390,15,Goods Receipt,C3INGR390,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET
4587,ST,TL,C3INGR390,15,Goods Receipt,C3INGR390,-2,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS
4542,ST,TL,C3INGR390,15,Goods Receipt,C3INGR390,-2,Item Transfer,ISSUE  TO EDWIN -5 SET-E2-A415ES24FG
4586,ST,TL,C3INGR390,15,Goods Receipt,C3INGR390,-1,Item Transfer,ISSUE TO EDWIN-E2-C415ES24FG -1SET-
4593,ST,TL,C3INGR390,15,Goods Receipt,C3INGR390,-4,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET on 26/07/2014
4529,ST,WD,B2A43,10,Goods Receipt,B2A43,-2,Item Transfer,ISSUE TO NORTHLINK ON 28/04/14
4563,ST,WD,F1DN-163,15,Goods Receipt,F1DN-163,-4,Item Transfer,ISSUE TO NORTHLINK ON 03/06/14
5396,ST,WD,BBFEBU12V4231,50,Goods Receipt,BBFEBU12V4231,-8,Item Adjustment,ISSUE TO NORTHLINK ON 10/05/18
5425,ST,WD,BBFEBU12V4231,50,Goods Receipt,BBFEBU12V4231,-18,Item Adjustment,ISSUE TO NORTHLINK ON 18/07/18
4544,ST,WD,BBFEBU12V4231,50,Goods Receipt,BBFEBU12V4231,-20,Item Transfer,ISSUE TO NORTLINK ON 16/05/14
4585,ST,WD,B2B60,5,Goods Receipt,B2B60,-1,Item Transfer,ISSUE TO NORTHLINK ON 04/07/14
5401,ST,WD,PCPUHA-928,4,Goods Receipt,PCPUHA-928,-3,Item Adjustment,ISSUE TO NORTHLINK ON 28/05/18
4811,ST,WD,BBSB12V-8671,50,Goods Receipt,BBSB12V-8671,-35,Item Transfer,issue to northlink on 28/08/15
4563,ST,WD,OBPEKN,40,Goods Receipt,OBPEKN,-2,Item Transfer,ISSUE TO NORTHLINK ON 03/06/14
4588,ST,WD,DSP-04,50,Goods Receipt,DSP-04,-10,Item Transfer,ISSUE TO NORTHLINK ON 07/07/14
4563,ST,WD,B2A39,4,Goods Receipt,B2A39,-2,Item Transfer,ISSUE TO NORTHLINK ON 03/06/14
5399,ST,TL,TJF501A021AA,1,Item Adjustment,TJF501A021AA,-1,Item Adjustment,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 25/05/2018
5653,GB,ST,TCP90A2V,5,Goods Receipt,TCP90A2V,-1,Item Adjustment,AS PER REQUES BY DENNIS TRANSFER FOR SERVICE ORDER #100032668
4558,WD,ST,CSA 512K 627GGL,1,Item Transfer,CSA 512K 627GGL,-1,Item Transfer,WRONGLY KEY IN PART NUMBER
4558,WD,ST,CSA 512K 627GGL,1,Item Transfer,CSA 512K 627GGL,-1,Item Transfer,WRONGLY KEY IN PART NUMBER
4558,WD,ST,CSA 512K 627GGL,1,Item Transfer,CSA 512K 627GGL,-1,Item Transfer,WRONGLY KEY IN PART NUMBER
5446,ST,TL,WECOWI-4CX70,100,Goods Receipt,WECOWI-4CX70,-28,Item Adjustment,ISSUE TO EDWIN E2A230ES12FG-1 SET -24/08/2018 - MISSING FUJI/SC-0/230 AND E2-230-400VA STOCK YET ARRIVE
4557,ST,TL,N100,4,Goods Receipt,N100,-1,Item Transfer,REFER TO VEC NO:YN3619-HJ-2185
5596,ST,TL,B2A55,1,Item Adjustment,B2A55,-1,Item Adjustment,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 09/01/2020 REFER TO :5595
4565,ST,WD,SSA 352F 107K,5,Goods Receipt,SSA 352F 107K,-3,Item Transfer,ISSUE TO NORTHLINK ON 03/06/14
4585,ST,WD,F1DN-163,15,Goods Receipt,F1DN-163,-3,Item Transfer,ISSUE TO NORTHLINK ON 04/07/14
5427,ST,WD,TCP11F1W,5,Item Adjustment,TCP11F1W,-1,Item Adjustment,ISSUE TO NORTHLINK ON 18/07/18
4585,ST,WD,TCP11F1W,5,Item Adjustment,TCP11F1W,-1,Item Transfer,ISSUE TO NORTHLINK ON 04/07/14
4568,ST,WD,TCP11F1W,5,Item Adjustment,TCP11F1W,-1,Item Transfer,ISSUE TO NORTHLINK ON 05/06/14
5428,ST,WD,TCP11F1W,5,Item Adjustment,TCP11F1W,-1,Item Adjustment,ISSUE TO NORTHLINK ON 18/07/18
5535,ST,WD,SSA387B079,2,Goods Receipt,SSA387B079,-1,Item Adjustment,ISSUE TO NORTHLINK ON 04/03/19
4606,ST,TL,C3INRD390,15,Goods Receipt,C3INRD390,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET on 27/08/2014
4706,ST,TL,C3INGR390,15,Goods Receipt,C3INGR390,-3,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-1SET 04/03/2015
4711,ST,TL,C3INGR390,15,Goods Receipt,C3INGR390,-1,Item Transfer,ISSUE TO EDWIN-E2-C415ES24FG - 1SET- 10/03/2015
4705,ST,TL,C3INGR390,15,Goods Receipt,C3INGR390,-4,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 04/03/2015
4712,ST,TL,C3INGR390,15,Goods Receipt,C3INGR390,-2,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 10/03/2015  IN THIS ISSUE MISSING R1HG324-2PCS & E2-415-400VA-1PC
4717,ST,TL,C3INGR390,15,Goods Receipt,C3INGR390,-5,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-5 SETS 26/03/2015
4715,WD,ST,TE200,2,Item Adjustment,TE200,-2,Item Transfer,RETURN FROM NORTHLINK ON 20/03/15
4725,ST,TL,R1HG2-S,53,Goods Receipt,R1HG2-S,-5,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-5 SETS 07/04/2015
4815,ST,TL,R1HG2-S,53,Goods Receipt,R1HG2-S,-4,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 18/09/2015
4734,ST,TL,R1HG2-S,53,Goods Receipt,R1HG2-S,-4,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 28/04/2015  IN THIS ISSUE MISSING R1HG324-2PCS
4758,ST,TL,R1HG2-S,53,Goods Receipt,R1HG2-S,-5,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-5 SETS 12/06/2015
4784,ST,TL,R1HG2-S,53,Goods Receipt,R1HG2-S,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 31/07/2015
4775,ST,TL,R1HG2-S,53,Goods Receipt,R1HG2-S,-3,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -3 SET ON 04/07/2015
4774,ST,TL,R1HG2-S,53,Goods Receipt,R1HG2-S,-2,Item Transfer,ISSUE TO EDWIN-E2-C415ES24FG - 1SET- 04/07/2015
4801,ST,WD,R1HG2-S,53,Goods Receipt,R1HG2-S,-2,Item Transfer,ISSUE TO NORTHLINK ON 19/08/15
4780,ST,TL,R1HG2-S,53,Goods Receipt,R1HG2-S,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 15/07/2015
4795,ST,TL,R1HG2-S,53,Goods Receipt,R1HG2-S,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 17/08/2015
4699,TL,ST,E2-A415ES24FG,2,Item Assembly Convert to QtyOnStock,E2-A415ES24FG,-2,Item Transfer,REFER TO ASSEMBLY NO:50177 -E2-A415ES24FG -2SET - 16/02/2015
4731,ST,WD,B2A45,5,Goods Receipt,B2A45,-2,Item Transfer,ISSUE TO NORTHLINK ON 16/04/15
4742,ST,WD,B2A45,5,Goods Receipt,B2A45,-3,Item Transfer,ISSUE TO NORTHLINK ON 07/05/15
4742,ST,WD,204700,100,Goods Receipt,204700,-15,Item Transfer,ISSUE TO NORTHLINK ON 07/05/15
5619,ST,TL,TJJ122A001,1,Goods Receipt,TJJ122A001,-1,Item Adjustment,TRANSFER 1PC FOR STANDBY
4707,ST,WD,TSJ006A004B,1,Goods Receipt,TSJ006A004B,-1,Item Transfer,ISSUE TO NORTHLINK ON 03/03/15
5163,ST,WD,CHR134-RED,2,Goods Receipt,CHR134-RED,-2,Item Transfer,TRANSFER FOR NORTHLINK Consumables
4742,ST,WD,071423533C,100,Goods Receipt,071423533C,-2,Item Transfer,ISSUE TO NORTHLINK ON 07/05/15
4721,ST,WD,CCCOSDR134-24V-6627,2,Goods Receipt,CCCOSDR134-24V-6627,-1,Item Transfer,ISSUE TO NORTHLINK ON 24/03/15
4721,ST,WD,F1DN-163,15,Goods Receipt,F1DN-163,-4,Item Transfer,ISSUE TO NORTHLINK ON 24/03/15
4719,ST,WD,TCP150B1V,1,Item Transfer,TCP150B1V,-1,Item Transfer,ISSUE TO NORTHLINK ON 20/03/15
4721,ST,WD,CSA512K627GG,10,Item Adjustment,CSA512K627GG,-9,Item Transfer,ISSUE TO NORTHLINK ON 24/03/15
4735,ST,WD,F1DN-163,15,Goods Receipt,F1DN-163,-2,Item Transfer,ISSUE TO NORTHLINK ON 28/04/15
4735,ST,WD,SSA512T037A,50,Goods Receipt,SSA512T037A,-4,Item Transfer,ISSUE TO NORTHLINK ON 28/04/15
4747,ST,WD,SSA512T037A,50,Goods Receipt,SSA512T037A,-8,Item Transfer,ISSUE TO NORTHLINK ON 20/05/15
4726,TL,ST,E2-A415ES12FG,5,Item Assembly Convert to QtyOnStock,E2-A415ES12FG,-5,Item Transfer,REFER TO ASSEMBLY NO:50182-E2-A415ES12FG-5SET-07/04/2015
4727,TL,ST,E2-C415ES24FG,1,Item Assembly Convert to QtyOnStock,E2-C415ES24FG,-1,Item Transfer,REFER TO ASSEMBLY NO:50183-E2-C415ES24FG-1SET-07/04/2015
4752,ST,WD,BCFC501-25,3,Goods Receipt,BCFC501-25,-1,Item Transfer,ISSUE TO NORTHLINK ON 03/06/2015
5745,TL,ST,F4-DFU-058,40,Goods Receipt,F4-DFU-058,-25,Item Adjustment,REFER TO ASSEMBLY NO:50448 - E2-2415ES24FG-4 SET-PAYMENT DEC 2022 PENDING -1SET NO INCOMING 24V
4392,ST,TL,FC505-08,200,Goods Receipt,FC505-08,-1,Item Transfer,REFER TO VEC NO:GQ2658-HJ-2134-TAKEN BY RAJA
4431,ST,TL,FC505-08,200,Goods Receipt,FC505-08,-2,Item Transfer,REFER TO VEC NO:YM4057-HJ-2166-TAKEN BY RAJA
4536,ST,TL,FC505-08,200,Goods Receipt,FC505-08,-2,Item Transfer,REFER TO VEC NO:GZ6196-HJ-2226-TAKEN BY SUNDRAM
4399,ST,TL,FC505-08,200,Goods Receipt,FC505-08,-1,Item Transfer,REFER TO VEC NO:GBB7642 HJ-2139-TAKEN BY RAJA
4381,ST,TL,FC505-08,200,Goods Receipt,FC505-08,-1,Item Transfer,REFER TO VEC NO:YN1052-HJ-2125-TAKEN BY AH JIN
4394,ST,TL,FC505-08,200,Goods Receipt,FC505-08,-2,Item Transfer,REFER TO VEC NO:GQ2658-HJ-2136-TAKEN BY RAJA
4312,ST,TL,FC505-08,200,Goods Receipt,FC505-08,-2,Item Transfer,REFER TO VEC NO:YM7887-HJ-2065-TAKEN BY RAJA
4353,ST,TL,FC505-08,200,Goods Receipt,FC505-08,-1,Item Transfer,REFER TO VEC NO:GBB5024-HJ-2101-TAKEN BY RAJA
4324,ST,TL,FC505-08,200,Goods Receipt,FC505-08,-2,Item Transfer,Refer to Vec No: YM3682-HJ2077-Taken By Raja
4271,ST,TL,F4-5/8STF,20,Goods Receipt,F4-5/8STF,-1,Item Transfer,REFER TO VEC NO:YN2873-HJ-2014-TAKEN BY RAJA
4394,ST,TL,F4-5/8STF,20,Goods Receipt,F4-5/8STF,-2,Item Transfer,REFER TO VEC NO:GQ2658-HJ-2136-TAKEN BY RAJA
5308,ST,TL,F4-5/8STF,20,Goods Receipt,F4-5/8STF,-4,Item Adjustment,ISSUE TO EDWIN -E2-B415ES12FG-2SETS -31/08/2017
4298,ST,TL,F4-5/8STF,20,Goods Receipt,F4-5/8STF,-2,Item Transfer,REFER TO VEC NO:GQ4228-HJ-2057-TAKEN BY RAJA
4140,ST,TL,B2A60,5,Goods Receipt,B2A60,-1,Item Transfer,REFER TO VEC NO:YM 5803-HJ-1932-TAKEN BY RAJA
4133,ST,WD,B2A60,5,Goods Receipt,B2A60,-3,Item Transfer,ISSUE TO PRODUCTION ON 19/12/13
5308,ST,TL,CLPENKNIFE,5,Goods Receipt,CLPENKNIFE,-1,Item Adjustment,ISSUE TO EDWIN -E2-B415ES12FG-2SETS -31/08/2017
5281,TL,ST,CCA-534-100,4,Goods Receipt,CCA-534-100,-1,Item Adjustment,TRANFER BACK TO ST
4464,ST,TL,29144,6,Goods Receipt,29144,-1,Item Transfer,ISSUE TO FHA 2014-TAKEN BY DORIS YAO
4932,ST,TL,41826,2,Goods Receipt,41826,-1,Item Transfer,AS PER REQUEST BY RICKY ...FOR FHA
4327,ST,TL,B2B57,5,Goods Receipt,B2B57,-1,Item Transfer,REFER TO VEC NO:YJ3884-HJ-2055-TAKEN BY RAJA
4326,ST,WD,B2B57,5,Goods Receipt,B2B57,-1,Item Transfer,ISSUE TO NORTHLINK ON 04/03/14
5257,WD,ST,SSA521A425,6,Item Adjustment,SSA521A425,-2,Item Adjustment,NON MOVEMENT  STOCK..RETURN TO STORE FROM NORTHLINK
5275,ST,WD,SSA521A425,6,Item Adjustment,SSA521A425,-4,Item Adjustment,ISSUE TO NORTHLINK ON 06/07/17
5454,TL,WD,SSA521A425A,5,Item Adjustment,SSA521A425A,-4,Item Adjustment,TRANSFER WRONG LOCATION: REFER :5450
5464,ST,TL,SSA521A425A,5,Item Adjustment,SSA521A425A,-1,Item Adjustment,ISSUE TO EDWIN-E2-C415ES24FG - 1SET- 08/10/2018 ( STOCK YET ARRIVE E2-415-800VA)
4203,ST,WD,F1DN-163,15,Goods Receipt,F1DN-163,-3,Item Transfer,ISSUE TO NORTHLINK ON 17/01/14
4201,ST,TL,F1DN-163,15,Goods Receipt,F1DN-163,-1,Item Transfer,REFER TO VEC NO:YJ3884--HJ-1985-TAKEN BY AH KENG
4167,ST,TL,F1DN-163,15,Goods Receipt,F1DN-163,-1,Item Transfer,REFER TO VEC NO:GW4552-HJ-1951-TAKEN BY RAJA
4183,ST,TL,F1DN-163,15,Goods Receipt,F1DN-163,-1,Item Transfer,REFER TO VEC NO:YL5309-HJ-1966-TAKEN BY RAJA
4161,ST,TL,F1DN-163,15,Goods Receipt,F1DN-163,-1,Item Transfer,REFER TO VEC NO:YL8206-HJ-1947-TAKEN BY JHONSON
4182,ST,TL,F1DN-163,15,Goods Receipt,F1DN-163,-1,Item Transfer,REFER TO VEC NO:YK7235 HJ-1965-TAKEN BY RAJA
5481,ST,WD,SSA521A425A,5,Item Adjustment,SSA521A425A,-1,Item Adjustment,ISSUE TO NORTHLINK ON 14/11/18
5477,ST,WD,SSA521A425A,5,Item Adjustment,SSA521A425A,-4,Item Adjustment,ISSUE TO NORTHLINK ON 30/10/18
5283,TL,ST,B2A51,5,Item Transfer,B2A51,-2,Item Adjustment,REFER TO ASSEMBLY NO:50302--E2-A415ES24FG -2SET -14/07/2017
4203,ST,WD,B2A39,4,Goods Receipt,B2A39,-3,Item Transfer,ISSUE TO NORTHLINK ON 17/01/14
4886,ST,WD,071423533C,180,Goods Receipt,071423533C,-2,Item Transfer,ISSUE TO NORTHLINK ON 14/12/15
4816,ST,WD,071423533C,180,Goods Receipt,071423533C,-2,Item Transfer,ISSUE TO NORTHLINK ON 14/09/15
4855,ST,WD,071423533C,180,Goods Receipt,071423533C,-2,Item Transfer,ISSUE TO NORTHLINK ON 28/10/15
4841,ST,TL,8105-BLACK-SIZE41,2,Goods Receipt,8105-BLACK-SIZE41,-1,Item Transfer,AS PER REQUEST BY RICKY..KEEP IN SHOWROOM
4853,ST,TL,C3INGR390,15,Goods Receipt,C3INGR390,-1,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -1 SETS ON 27/10/2015
4863,ST,TL,C3INGR390,15,Goods Receipt,C3INGR390,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET ON 20/11/2015 SHORTAGE 3PCS OF PG16
4852,ST,TL,C3INGR390,15,Goods Receipt,C3INGR390,-3,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-3 SETS 27/10/2015
4879,ST,TL,C3INGR390,15,Goods Receipt,C3INGR390,-1,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -1 SETS ON 14/12/2015
4885,ST,TL,C3INGR390,15,Goods Receipt,C3INGR390,-1,Item Transfer,ISSUE TO EDWIN E2A230ES24FG-1 SET -14/12/2015
4870,ST,TL,C3INGR390,15,Goods Receipt,C3INGR390,-4,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -4 SET ON 26/11/2015 SHORTAGE 1PC TRANSFORMER
4819,ST,TL,R1HG324,10,Goods Receipt,R1HG324,-2,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 28/08/2015 MISSING 2PCS R1HG324 ( REFER TO TRANSFER NUMBER 4808) STOCK RECEIVED ON 18/09/2015
4915,ST,TL,R1HG324,10,Goods Receipt,R1HG324,-2,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 28/01/2016
4879,ST,TL,R1HG324,10,Goods Receipt,R1HG324,-1,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -1 SETS ON 14/12/2015
4940,ST,TL,R1HG324,10,Goods Receipt,R1HG324,-3,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -3 SETS ON 29/02/2016
4853,ST,TL,R1HG324,10,Goods Receipt,R1HG324,-1,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -1 SETS ON 27/10/2015
4961,ST,WD,CSA512K627GG,75,Item Adjustment,CSA512K627GG,-10,Item Transfer,ISSUE TO NORTHLINK ON 15/03/16
4821,ST,WD,CSA512K627GG,75,Item Adjustment,CSA512K627GG,-9,Item Transfer,ISSUE TO NORTHLINK ON 21/09/15
4836,ST,WD,CSA512K627GG,75,Item Adjustment,CSA512K627GG,-5,Item Transfer,ISSUE TO NORTHLINK ON 15/10/15
4942,ST,WD,CSA512K627GG,75,Item Adjustment,CSA512K627GG,-10,Item Transfer,ISSUE TO NORTHLINK ON 19/02/16
4987,ST,WD,CSA512K627GG,75,Item Adjustment,CSA512K627GG,-9,Item Transfer,ISSUE TO NORTHLINK ON 19/04/16
4871,ST,WD,CSA512K627GG,75,Item Adjustment,CSA512K627GG,-9,Item Transfer,issue to northlink on 24/11/15
4886,ST,WD,CSA512K627GG,75,Item Adjustment,CSA512K627GG,-9,Item Transfer,ISSUE TO NORTHLINK ON 14/12/15
4855,ST,WD,ACSIFL221/310W-WHITE,144,Goods Receipt,ACSIFL221/310W-WHITE,-24,Item Transfer,ISSUE TO NORTHLINK ON 28/10/15
5030,ST,TL,R1HG2-S,2,Goods Return To Store,R1HG2-S,-2,Item Transfer,ISSUE TO EDWIN-E2-C415ES24FG - 2SET- 24/06/2016
4854,ST,WD,B2A39,5,Goods Receipt,B2A39,-3,Item Transfer,ISSUE TO NORTHLINK ON 28/10/15
4886,ST,WD,B2A39,5,Goods Receipt,B2A39,-1,Item Transfer,ISSUE TO NORTHLINK ON 14/12/15
4961,ST,WD,B2A52,17,Goods Receipt,B2A52,-5,Item Transfer,ISSUE TO NORTHLINK ON 15/03/16
4827,ST,WD,447600-8080L,5,Goods Receipt,447600-8080L,-2,Item Transfer,ISSUE TO NORTHLINK ON 05/10/15
4855,ST,WD,447600-8080L,5,Goods Receipt,447600-8080L,-1,Item Transfer,ISSUE TO NORTHLINK ON 28/10/15
4845,ST,WD,VAAC,20,Goods Receipt,VAAC,-6,Item Transfer,ISSUE  TO NORTHLINK ON 19/10/15
4838,ST,WD,VAAC,20,Goods Receipt,VAAC,-2,Item Transfer,ISSUE TO NORTHLINK ON 19/10/15
4833,ST,WD,VAAC,20,Goods Receipt,VAAC,-6,Item Transfer,ISSUE TO NORTHLINK ON 14/10/15
4828,ST,WD,VAAC,20,Goods Receipt,VAAC,-6,Item Transfer,issue to northlink on 07/10/15
4855,ST,WD,CBPVCAU-28/0.26MMGREEN,6,Goods Receipt,CBPVCAU-28/0.26MMGREEN,-1,Item Transfer,ISSUE TO NORTHLINK ON 28/10/15
4870,ST,TL,P1PCB24FG,11,Item Assembly Convert to QtyOnStock,P1PCB24FG,-3,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -4 SET ON 26/11/2015 SHORTAGE 1PC TRANSFORMER
4621,ST,TL,C3INRD390,15,Goods Receipt,C3INRD390,-1,Item Transfer,ISSUE TO EDWIN-E2-C415ES24FG -2SET- 26/09/2014
4601,ST,TL,C3INRD390,15,Goods Receipt,C3INRD390,-3,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-3SETS =8/8/2014
4603,ST,TL,C3INRD390,15,Goods Receipt,C3INRD390,-2,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 08/08/2014
4593,ST,TL,C3INRD390,15,Goods Receipt,C3INRD390,-4,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET on 26/07/2014
4593,ST,TL,C9-SC-03,10,Goods Receipt,C9-SC-03,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET on 26/07/2014
4601,ST,TL,C9-SC-03,10,Goods Receipt,C9-SC-03,-3,Item Transfer,ISSUE TO EDWIN E2A415ES12FG-3SETS =8/8/2014
4603,ST,TL,C9-SC-03,10,Goods Receipt,C9-SC-03,-1,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 08/08/2014
5167,ST,WD,CSA 431B 341L,2,Item Adjustment,CSA 431B 341L,-2,Item Transfer,ISSUE TO NORTHLINK ON 13/12/16
4585,ST,WD,B2A60,5,Goods Receipt,B2A60,-1,Item Transfer,ISSUE TO NORTHLINK ON 04/07/14
4595,ST,WD,F4-FN048,20,Goods Receipt,F4-FN048,-7,Item Transfer,ISSUE TO NORTHLINK ON 25/07/14
4800,ST,TL,475552,19,Item Adjustment,475552,-1,Item Transfer,as per requested by ricky to keep at showroom 20/08/2015
5454,TL,WD,TCP11F1W,3,Item Adjustment,TCP11F1W,-1,Item Adjustment,TRANSFER WRONG LOCATION: REFER :5450
4585,ST,WD,TCP11F1W,3,Item Adjustment,TCP11F1W,-1,Item Transfer,ISSUE TO NORTHLINK ON 04/07/14
5555,WD,ST,F4-AJ3,5,Item Transfer,F4-AJ3,-1,Item Transfer,TRANFER ALL STOCK FROM WD TO ST..DUE TO ALL TAKE BACK FROM NORTHLINK ON 15/04/19
5477,ST,WD,TCP11F1W,5,Item Adjustment,TCP11F1W,-1,Item Adjustment,ISSUE TO NORTHLINK ON 30/10/18
5464,ST,TL,TCP11F1W,5,Item Adjustment,TCP11F1W,-1,Item Adjustment,ISSUE TO EDWIN-E2-C415ES24FG - 1SET- 08/10/2018 ( STOCK YET ARRIVE E2-415-800VA)
5014,ST,WD,TOY-EURO-B,5,Item Adjustment,TOY-EURO-B,-1,Item Transfer,issue to northlink on 26/05/16
4622,ST,TL,R1LY2,20,Goods Receipt,R1LY2,-6,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 26/09/2014 NOT YET C3-TR-ON/3-7 -1PC
4712,ST,TL,R1LY2,20,Goods Receipt,R1LY2,-3,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 10/03/2015  IN THIS ISSUE MISSING R1HG324-2PCS & E2-415-400VA-1PC
4646,ST,TL,R1LY2,20,Goods Receipt,R1LY2,-6,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 03/11/2014
4621,ST,TL,R1LY2,20,Goods Receipt,R1LY2,-1,Item Transfer,ISSUE TO EDWIN-E2-C415ES24FG -2SET- 26/09/2014
4711,ST,TL,R1LY2,20,Goods Receipt,R1LY2,-3,Item Transfer,ISSUE TO EDWIN-E2-C415ES24FG - 1SET- 10/03/2015
4620,ST,WD,204700,2,Goods Return To Store,204700,-2,Item Transfer,ISSUE TO NORTHLINK ON 22/09/14
4599,ST,WD,SSA352F043,5,Goods Receipt,SSA352F043,-1,Item Transfer,ISSUE TO NORTHLINK ON 01/08/14
5471,ST,TL,SSA352F043,5,Goods Receipt,SSA352F043,-1,Item Adjustment,ISSUE TO EDWIN E2A415ES12FG-5 SETS 25/10/2018
4626,ST,WD,B4IPB,10,Goods Receipt,B4IPB,-7,Item Transfer,ISSUE TO NORHLINK ON 02/10/14
4614,ST,WD,C3-TR-ON/3-4,10,Goods Receipt,C3-TR-ON/3-4,-2,Item Transfer,issue to northlink on 08/09/14
4606,ST,TL,C3-TR-ON/3-4,10,Goods Receipt,C3-TR-ON/3-4,-3,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET on 27/08/2014
4632,ST,TL,C3-TR-ON/3-4,10,Goods Receipt,C3-TR-ON/3-4,-5,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET on 13/10/2014
4606,ST,TL,G6PG16,25,Goods Receipt,G6PG16,-15,Item Transfer,ISSUE  TO EDWIN-E2-A415ES24FG -5 SET on 27/08/2014
4621,ST,TL,G6PG16,25,Goods Receipt,G6PG16,-5,Item Transfer,ISSUE TO EDWIN-E2-C415ES24FG -2SET- 26/09/2014
4603,ST,TL,G6PG16,25,Goods Receipt,G6PG16,-5,Item Transfer,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 08/08/2014
4626,ST,WD,B4IPB,50,Goods Receipt,B4IPB,-3,Item Transfer,ISSUE TO NORHLINK ON 02/10/14
4893,ST,WD,TJC311B008,4,Goods Receipt,TJC311B008,-1,Item Transfer,ISSUE TO NORTHLINK ON 17/12/15
5596,ST,TL,B2B51,2,Item Transfer,B2B51,-1,Item Adjustment,ISSUE TO EDWIN-E2-B415ES24FG -2 SETS ON 09/01/2020 REFER TO :5595
4752,ST,WD,CCC1-RL32H-5,4,Goods Receipt,CCC1-RL32H-5,-3,Item Transfer,ISSUE TO NORTHLINK ON 03/06/2015
4747,ST,WD,F3Y-730-7/M,10,Goods Receipt,F3Y-730-7/M,-3,Item Transfer,ISSUE TO NORTHLINK ON 20/05/15
4781,TL,ST,C3INRD390,4,Item Transfer,C3INRD390,-1,Item Transfer,EXTRA STOCK IN TL LOCATION
4886,ST,WD,B2B51,15,Goods Receipt,B2B51,-2,Item Transfer,ISSUE TO NORTHLINK ON 14/12/15
4736,TL,ST,E2-A415ES12FG,3,Item Assembly Convert to QtyOnStock,E2-A415ES12FG,-3,Item Transfer,REFER TO ASSEMBLY NO:50186-E2-A415ES12FG-3SET-29/04/2015
4747,ST,WD,CDA 311B 066GL,1,Item Adjustment,CDA 311B 066GL,-1,Item Transfer,ISSUE TO NORTHLINK ON 20/05/15
